timeSec,targetXpx,targetYpx,cursorXpx,cursorYpx,errorPx,onBoard,contact,stamina
0,0,0,0,0,0,0,0,1
0,-3.448,3.621,0,0,5,0,0,0.998
0,-6.896,7.242,0,0,10,0,0,0.995
0.704,-64.36,67.593,0,0,93.333,0,0,0.955
0.725,-124.331,130.577,0,-84.6,248.514,1,0,0.913
0.768,-128.845,135.317,0,-84.6,254.881,1,0,0.91
0.789,-132.787,139.457,0,-84.6,260.449,1,0,0.908
0.789,-136.893,143.77,0,-84.6,266.256,1,0,0.905
0.811,-141.047,148.132,0,-84.6,272.136,1,0,0.902
0.832,-145.144,152.435,0,-84.6,277.943,1,0,0.899
0.853,-149.052,156.539,0,-84.6,283.487,1,0,0.896
0.896,-153.124,160.815,0,-84.6,289.267,1,0,0.893
0.917,-159.507,167.519,0,-84.6,298.34,1,0,0.889
0.939,-163.436,171.645,0,-84.6,303.929,1,0,0.886
0.96,-167.072,175.464,0,-84.6,309.106,1,0,0.884
0.981,-170.814,179.394,0,-84.6,314.436,1,0,0.881
1.003,-174.651,183.424,0,-84.6,319.906,1,0,0.878
1.024,-178.684,187.659,0,-84.6,325.658,1,0,0.876
1.045,-182.21,191.363,0,-84.6,330.691,1,0,0.873
1.067,-186.14,195.49,0,-84.6,336.301,1,0,0.87
1.088,-190.136,199.686,0,-84.6,342.009,1,0,0.868
1.131,-193.996,203.74,0,-84.6,347.526,1,0,0.865
1.152,-197.504,207.425,0,-84.6,352.543,1,0,0.863
1.173,-201.514,211.636,0,-84.6,358.278,1,0,0.86
1.195,-205.283,215.595,0,-84.6,363.673,1,0,0.857
1.216,-209.319,219.833,0,-84.6,369.45,1,0,0.854
1.237,-212.788,223.477,0,-84.6,374.42,1,0,0.852
1.259,-216.73,227.617,0,-84.6,380.067,1,0,0.849
1.259,-220.672,231.757,0,-84.6,385.717,1,0,0.846
1.28,-224.343,235.612,0,-84.6,390.98,1,0,0.844
1.301,-228.205,239.668,0,-84.6,396.519,1,0,0.841
1.323,-232.455,244.132,0,-84.6,402.616,1,0,0.838
1.344,-236.095,247.954,0,-84.6,407.839,1,0,0.836
1.387,-239.719,251.76,0,-84.6,413.042,1,0,0.833
1.408,-243.601,255.838,0,-84.6,418.616,1,0,0.83
1.429,-247.566,260.002,0,-84.6,424.31,1,0,0.828
1.451,-251.327,263.951,0,-84.6,429.713,1,0,0.825
1.472,-255.115,267.93,0,-84.6,435.156,1,0,0.822
1.493,-259.244,272.266,0,-84.6,441.091,1,0,0.82
1.515,-263.219,276.441,0,-84.6,446.806,1,0,0.817
1.536,-266.903,280.31,0,-84.6,452.102,1,0,0.814
1.557,-270.451,284.036,0,-84.6,457.204,1,0,0.812
1.579,-274.29,288.068,0,-84.6,462.727,1,0,0.809
1.6,-278.584,292.577,0,-84.6,468.905,1,0,0.806
1.621,-282.248,296.425,0,-84.6,474.177,1,0,0.804
1.664,-285.762,300.116,0,-84.6,479.235,1,0,0.801
1.685,-289.78,304.336,0,-84.6,485.019,1,0,0.798
1.707,-293.639,308.389,0,-84.6,490.575,1,0,0.796
1.728,-297.19,312.118,0,-84.6,495.688,1,0,0.793
1.749,-301.336,316.473,0,-84.6,501.66,1,0,0.79
1.749,-305.136,320.464,0,-84.6,507.134,1,0,0.788
1.771,-308.66,324.164,0,-84.6,512.21,1,0,0.785
1.792,-312.683,328.389,0,-84.6,518.006,1,0,0.782
1.813,-316.853,332.769,0,-84.6,524.015,1,0,0.779
1.835,-320.387,336.48,0,-84.6,529.109,1,0,0.777
1.877,-324.003,340.278,0,-84.6,534.322,1,0,0.774
1.899,-328.117,344.599,0,-84.6,540.252,1,0,0.772
1.92,-332.075,348.756,0,-84.6,545.959,1,0,0.769
1.941,-335.604,352.462,0,-84.6,551.048,1,0,0.766
1.963,-339.502,356.555,0,-84.6,556.668,1,0,0.764
1.984,-343.292,359.464,0,-84.6,561.286,1,0,0.761
2.005,-347.246,355.603,0,-84.6,560.677,1,0,0.758
2.027,-351.594,351.357,0,-84.6,560.069,1,0,0.755
2.048,-355.255,347.783,0,-84.6,559.608,1,0,0.753
2.069,-359.481,343.656,0,-84.6,559.133,1,0,0.75
2.091,-356.79,339.72,0,-84.6,554.388,1,0,0.748
2.112,-353.19,335.629,0,-84.6,548.941,1,0,0.745
2.133,-349.665,331.623,0,-84.6,543.605,1,0,0.742
2.176,-345.627,327.033,0,-84.6,537.494,1,0,0.739
2.197,-341.716,322.589,0,-84.6,531.576,1,0,0.737
2.219,-338.22,318.616,0,-84.6,526.285,1,0,0.734
2.219,-334.324,314.188,0,-84.6,520.389,1,0,0.731
2.24,-330.864,310.256,0,-84.6,515.153,1,0,0.729
2.283,-327.395,306.314,0,-84.6,509.903,1,0,0.726
2.304,-323.552,301.946,0,-84.6,504.088,1,0,0.723
2.325,-319.864,297.754,0,-84.6,498.505,1,0,0.721
2.347,-316.317,293.723,0,-84.6,493.138,1,0,0.718
2.368,-312.405,289.277,0,-84.6,487.218,1,0,0.715
2.389,-308.893,285.286,0,-84.6,481.903,1,0,0.713
2.411,-305.343,281.251,0,-84.6,476.53,1,0,0.71
2.432,-301.614,277.014,0,-84.6,470.888,1,0,0.707
2.453,-297.913,272.808,0,-84.6,465.288,1,0,0.705
2.475,-294.036,268.401,0,-84.6,459.42,1,0,0.702
2.496,-289.927,263.731,0,-84.6,453.202,1,0,0.699
2.517,-286.24,259.542,0,-84.6,447.624,1,0,0.696
2.539,-282.661,255.473,0,-84.6,442.207,1,0,0.694
2.56,-279.028,251.344,0,-84.6,436.709,1,0,0.691
2.581,-275.482,247.315,0,-84.6,431.344,1,0,0.688
2.603,-271.785,243.113,0,-84.6,425.75,1,0,0.686
2.624,-268.054,238.873,0,-84.6,420.105,1,0,0.683
2.667,-264.354,234.668,0,-84.6,414.506,1,0,0.68
2.688,-260.914,230.758,0,-84.6,409.3,1,0,0.678
2.709,-257.233,226.574,0,-84.6,403.73,1,0,0.675
2.731,-253.092,221.869,0,-84.6,397.466,1,0,0.672
2.752,-249.879,218.217,0,-84.6,392.603,1,0,0.67
2.773,-246.089,213.909,0,-84.6,386.869,1,0,0.667
2.795,-242.539,209.875,0,-84.6,381.498,1,0,0.665
2.816,-238.935,205.779,0,-84.6,376.045,1,0,0.662
2.837,-235.204,201.539,0,-84.6,370.401,1,0,0.659
2.859,-231.539,197.374,0,-84.6,364.856,1,0,0.657
2.859,-227.848,193.18,0,-84.6,359.272,1,0,0.654
2.901,-223.985,188.788,0,-84.6,353.427,1,0,0.651
2.923,-220.476,184.801,0,-84.6,348.119,1,0,0.649
2.944,-216.843,180.672,0,-84.6,342.622,1,0,0.646
2.965,-212.831,176.112,0,-84.6,336.552,1,0,0.643
2.987,-209.279,172.075,0,-84.6,331.179,1,0,0.64
3.008,-205.715,168.025,0,-84.6,325.789,1,0,0.638
3.029,-202.122,163.941,0,-84.6,320.353,1,0,0.635
3.051,-198.266,159.559,0,-84.6,314.52,1,0,0.632
3.072,-194.915,155.751,0,-84.6,309.452,1,0,0.63
3.093,-191.162,151.485,0,-84.6,303.775,1,0,0.627
3.115,-187.527,147.355,0,-84.6,298.278,1,0,0.625
3.136,-183.894,143.226,0,-84.6,292.783,1,0,0.622
3.157,-180.263,139.099,0,-84.6,287.291,1,0,0.619
3.2,-176.596,134.931,0,-84.6,281.744,1,0,0.617
3.221,-172.918,130.751,0,-84.6,276.182,1,0,0.614
3.243,-169.063,126.371,0,-84.6,270.354,1,0,0.611
3.264,-165.503,122.324,0,-84.6,264.969,1,0,0.609
3.285,-161.881,118.208,0,-84.6,259.493,1,0,0.606
3.307,-158.106,113.917,0,-84.6,253.784,1,0,0.603
3.328,-154.584,109.915,0,-84.6,248.459,1,0,0.601
3.349,-150.957,105.793,0,-84.6,242.977,1,0,0.598
3.435,-146.788,101.055,0,-84.6,236.674,1,0,0.595
3.456,-131.28,83.43,0,-84.6,213.234,1,0,0.584
3.499,-127.298,78.905,0,-84.6,207.217,1,0,0.581
3.499,-123.813,74.944,0,-84.6,201.95,1,0,0.578
3.52,-120.162,70.795,0,-84.6,196.435,1,0,0.576
3.541,-116.363,66.477,0,-84.6,190.696,1,0,0.573
3.563,-112.928,62.574,0,-84.6,185.507,1,0,0.57
3.584,-109.25,58.394,0,-84.6,179.952,1,0,0.568
3.627,-105.546,54.183,0,-84.6,174.358,1,0,0.565
3.648,-101.724,49.84,0,-84.6,168.588,1,0,0.562
3.669,-97.743,45.316,0,-84.6,162.579,1,0,0.559
3.691,-94.508,41.639,0,-84.6,157.696,1,0,0.557
3.712,-90.726,37.341,0,-84.6,151.99,1,0,0.554
3.733,-87.054,33.168,0,-84.6,146.45,1,0,0.552
3.755,-83.414,29.031,0,-84.6,140.961,1,0,0.549
3.776,-79.689,24.798,0,-84.6,135.345,1,0,0.546
3.797,-76.056,20.669,0,-84.6,129.87,1,0,0.544
3.819,-72.441,16.56,0,-84.6,124.423,1,0,0.541
3.819,-68.859,12.489,0,-84.6,119.029,1,0,0.538
3.84,-65.146,8.27,0,-84.6,113.441,1,0,0.536
3.883,-61.477,4.1,0,-84.6,107.922,1,0,0.533
3.925,-57.795,-0.084,0,-84.6,102.387,1,0,0.53
3.947,-54.098,-4.286,0,-84.6,96.834,1,0,0.528
3.968,-50.44,-8.444,0,-84.6,91.345,1,0,0.525
3.989,-46.72,-12.672,0,-84.6,85.769,1,0,0.522
3.989,-43.118,-16.765,0,-84.6,80.379,1,0,0.52
4.011,-39.437,-20.948,0,-84.6,74.879,1,0,0.517
4.032,-35.673,-25.226,0,-84.6,69.266,1,0,0.434
4.053,-31.725,-29.713,0,-84.6,63.396,1,0,0.431
4.075,-28.178,-33.745,0,-84.6,58.14,1,0,0.429
4.096,-24.705,-37.691,0,-84.6,53.017,1,0,0.426
4.117,-20.799,-42.131,0,-84.6,47.289,1,0,0.423
4.16,-17.232,-46.184,0,-84.6,42.104,1,0,0.421
4.181,-13.253,-50.707,0,-84.6,36.392,1,0,0.418
4.203,-9.72,-54.722,0,-84.6,31.42,1,0,0.415
4.224,-6.021,-58.925,0,-84.6,26.371,1,1,0.415
4.245,-2.468,-62.964,0,-84.6,21.777,1,1,0.415
4.267,1.218,-67.153,0,-84.6,17.49,1,1,0.416
4.288,4.981,-71.429,0,-84.6,14.081,1,1,0.417
4.309,8.566,-75.504,0,-84.6,12.495,1,1,0.418
4.331,12.293,-79.739,0,-84.6,13.219,1,1,0.419
4.352,16.252,-84.239,0,-84.6,16.256,1,1,0.42
4.373,19.552,-87.989,0,-84.6,19.843,1,1,0.421
4.416,23.181,-92.114,0,-84.6,24.368,1,1,0.422
4.437,27.102,-96.569,0,-84.6,29.627,1,1,0.423
4.459,31.004,-101.004,0,-84.6,35.076,1,0,0.422
4.459,34.459,-104.931,0,-84.6,40.01,1,0,0.419
4.48,37.964,-108.914,0,-84.6,45.083,1,0,0.416
4.501,41.703,-113.164,0,-84.6,50.548,1,0,0.414
4.523,45.368,-117.329,0,-84.6,55.941,1,0,0.411
4.544,48.917,-121.363,0,-84.6,61.191,1,0,0.409
4.565,53.799,-126.91,0,-84.6,68.443,1,0,0.405
4.587,56.908,-130.443,0,-84.6,73.076,1,0,0.403
4.629,60.674,-134.725,0,-84.6,78.701,1,0,0.4
4.651,64.239,-138.775,0,-84.6,84.033,1,0,0.397
4.672,67.987,-143.036,0,-84.6,89.649,1,0,0.395
4.693,71.881,-147.461,0,-84.6,95.49,1,0,0.392
4.715,75.218,-151.253,0,-84.6,100.5,1,0,0.389
4.736,78.887,-155.423,0,-84.6,106.014,1,0,0.387
4.757,82.818,-159.891,0,-84.6,111.927,1,0,0.384
4.779,86.341,-163.894,0,-84.6,117.228,1,0,0.381
4.8,89.846,-167.878,0,-84.6,122.505,1,0,0.379
4.821,93.579,-172.121,0,-84.6,128.129,1,0,0.376
4.843,97.324,-176.376,0,-84.6,133.771,1,0,0.373
4.885,101.081,-180.646,0,-84.6,139.435,1,0,0.371
4.907,104.784,-184.854,0,-84.6,145.019,1,0,0.368
4.928,108.584,-189.173,0,-84.6,150.752,1,0,0.365
4.949,111.946,-192.994,0,-84.6,155.825,1,0,0.363
4.949,115.69,-197.25,0,-84.6,161.475,1,0,0.36
4.971,119.223,-201.264,0,-84.6,166.807,1,0,0.357
4.992,122.899,-205.442,0,-84.6,172.357,1,0,0.355
5.013,126.715,-209.779,0,-84.6,178.119,1,0,0.352
5.035,130.321,-213.877,0,-84.6,183.564,1,0,0.349
5.056,133.946,-217.997,0,-84.6,189.04,1,0,0.347
5.077,138.428,-223.09,0,-84.6,195.811,1,0,0.343
5.12,141.659,-226.762,0,-84.6,200.692,1,0,0.341
5.141,145.457,-231.079,0,-84.6,206.431,1,0,0.338
5.163,149.066,-235.18,0,-84.6,211.884,1,0,0.336
5.184,152.554,-239.145,0,-84.6,217.156,1,0,0.333
5.205,156.049,-243.117,0,-84.6,222.439,1,0,0.331
5.227,159.71,-247.277,0,-84.6,227.972,1,0,0.328
5.248,163.31,-251.369,0,-84.6,233.414,1,0,0.325
5.269,167.154,-255.738,0,-84.6,239.225,1,0,0.323
5.291,170.695,-259.761,0,-84.6,244.577,1,0,0.32
5.312,174.341,-263.906,0,-84.6,250.091,1,0,0.317
5.333,178.179,-268.268,0,-84.6,255.894,1,0,0.315
5.355,181.818,-272.403,0,-84.6,261.396,1,0,0.312
5.397,185.421,-276.498,0,-84.6,266.844,1,0,0.309
5.419,189.396,-281.016,0,-84.6,272.855,1,0,0.306
5.419,192.83,-284.918,0,-84.6,278.048,1,0,0.304
5.44,196.411,-288.988,0,-84.6,283.464,1,0,0.301
5.461,199.941,-292.999,0,-84.6,288.802,1,0,0.299
5.483,203.717,-297.292,0,-84.6,294.514,1,0,0.296
5.504,207.358,-301.429,0,-84.6,300.02,1,0,0.293
5.547,211.407,-306.03,0,-84.6,306.144,1,0,0.29
5.568,213.017,-307.861,0,-84.6,308.58,1,0,0.289
5.589,219.497,-315.225,0,-84.6,318.381,1,0,0.285
5.611,223.594,-319.881,0,-84.6,324.579,1,0,0.282
5.653,227.371,-324.174,0,-84.6,330.293,1,0,0.279
