timeSec,targetXpx,targetYpx,cursorXpx,cursorYpx,errorPx,onBoard,contact,stamina
-0.057,-0.682,4.953,0,0,5,0,0,1
-0.036,-1.364,9.907,0,0,10,0,0,0.999
1.607,-12.727,92.462,0,0,93.333,0,0,0.998
2.289,-24.089,175.017,0,0,176.667,0,0,0.985
2.311,-24.688,179.362,0,0,181.053,0,0,0.972
2.311,-25.287,183.714,0,0,185.446,0,0,0.971
2.332,-26.048,189.244,0,0,191.028,0,0,0.97
2.375,-26.808,194.768,0,0,196.604,0,0,0.969
2.396,-27.562,200.242,0,0,202.13,0,0,0.968
2.417,-28.319,205.743,0,0,207.683,0,0,0.967
2.609,-35.224,255.912,0,0,258.325,0,0,0.966
2.631,-35.962,261.272,0,0,263.735,0,0,0.958
2.652,-36.666,266.386,0,0,268.897,0,0,0.957
2.673,-37.438,271.995,0,0,274.56,0,0,0.957
2.695,-38.187,277.439,0,0,280.055,0,0,0.956
2.716,-38.943,282.935,0,0,285.602,0,0,0.955
2.737,-39.71,288.505,0,0,291.225,0,0,0.954
2.759,-40.508,294.3,0,0,297.075,0,0,0.953
2.78,-41.142,298.91,0,0,301.728,0,0,0.952
2.801,-41.958,304.833,0,0,307.707,0,0,0.951
2.823,-42.703,310.251,0,0,313.177,0,0,0.95
2.844,-43.486,315.937,0,0,318.916,0,0,0.949
2.865,-44.221,321.28,0,0,324.309,0,0,0.949
2.908,-45.018,327.07,0,0,330.154,0,0,0.948
2.929,-45.798,332.735,0,0,335.872,0,0,0.947
2.951,-46.379,336.954,0,0,340.131,0,0,0.946
2.972,-47.281,343.508,0,0,346.747,0,0,0.945
2.993,-48.046,349.071,0,0,352.362,0,0,0.944
3.015,-49.152,345.5,0,0,348.979,0,0,0.943
3.015,-50.622,340.07,0,0,343.817,0,0,0.942
3.036,-52.125,334.52,0,0,338.557,0,0,0.941
3.057,-53.595,329.091,0,0,333.427,0,0,0.94
3.079,-55.014,323.85,0,0,328.49,0,0,0.939
3.121,-56.463,318.498,0,0,323.464,0,0,0.939
3.164,-57.936,313.058,0,0,318.374,0,0,0.938
3.164,-59.394,307.673,0,0,313.354,0,0,0.937
3.185,-60.844,302.318,0,0,308.38,0,0,0.936
3.207,-62.286,296.993,0,0,303.454,0,0,0.935
3.228,-63.795,291.423,0,0,298.324,0,0,0.934
3.249,-65.228,286.129,0,0,293.47,0,0,0.933
3.271,-66.709,280.66,0,0,288.479,0,0,0.932
3.292,-68.163,275.289,0,0,283.603,0,0,0.932
3.313,-69.574,270.081,0,0,278.898,0,0,0.931
3.335,-71.038,264.673,0,0,274.041,0,0,0.93
3.356,-72.498,259.279,0,0,269.224,0,0,0.929
3.399,-73.976,253.823,0,0,264.383,0,0,0.928
3.399,-75.101,249.667,0,0,260.718,0,0,0.928
3.441,-76.824,243.305,0,0,255.146,0,0,0.926
3.463,-78.32,237.781,0,0,250.347,0,0,0.925
3.484,-79.741,232.53,0,0,245.823,0,0,0.924
3.484,-81.153,227.318,0,0,241.369,0,0,0.924
3.527,-82.598,221.98,0,0,236.849,0,0,0.923
3.548,-84.157,216.222,0,0,232.022,0,0,0.922
3.569,-85.273,212.1,0,0,228.6,0,0,0.921
3.591,-87.02,205.648,0,0,223.302,0,0,0.92
3.612,-88.4,200.554,0,0,219.172,0,0,0.919
3.633,-89.828,195.278,0,0,214.948,0,0,0.918
3.655,-91.272,189.946,0,0,210.737,0,0,0.917
