trialIndex,alertNumber,scheduledStartSec,actualStartSec,trialInitiatedUtc,correctDirection,responseDirection,responseTimeSec,reactionTimeSec,outcome
0,1,2,2.247,2026-02-07T01:06:37.4805465Z,Right,Unknown,-1,-1,Missed
