audioTimeSec,isRunning,isOnTarget,rayOriginX,rayOriginY,rayOriginZ,rayDirX,rayDirY,rayDirZ,targetX,targetY,targetZ
14.336,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
14.357,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
14.379,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
14.4,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
14.421,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
14.443,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
14.464,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
14.485,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
14.507,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
14.528,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
14.549,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
14.571,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
14.592,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
14.613,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
14.656,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
