timeSec,targetXpx,targetYpx,cursorXpx,cursorYpx,errorPx,onBoard,contact,stamina
-0.057,0,0,0,0,0,0,0,1
-0.036,2.519,-4.319,0,0,5,0,0,0.999
1.585,5.038,-8.638,0,0,10,0,0,0.998
2.268,47.023,-80.622,0,0,93.333,0,0,0.985
2.289,89.007,-152.607,0,0,176.667,0,0,0.972
2.311,93.499,-160.307,0,0,185.582,0,0,0.97
2.332,96.279,-165.074,0,0,191.1,0,0,0.969
2.353,99.06,-169.842,0,0,196.619,0,0,0.969
2.375,101.857,-174.637,0,0,202.171,0,0,0.968
2.396,104.703,-179.517,0,0,207.82,0,0,0.967
2.396,107.549,-184.397,0,0,213.469,0,0,0.966
2.503,108.896,-186.707,0,0,216.143,0,0,0.965
2.545,121.823,-208.871,0,0,241.802,0,0,0.961
2.545,124.618,-213.663,0,0,247.349,0,0,0.96
2.567,127.521,-218.64,0,0,253.11,0,0,0.96
2.588,130.421,-223.611,0,0,258.866,0,0,0.959
2.609,133.128,-228.253,0,0,264.24,0,0,0.958
2.631,136.059,-233.279,0,0,270.058,0,0,0.957
2.673,139.094,-238.482,0,0,276.081,0,0,0.956
2.695,141.784,-243.094,0,0,281.42,0,0,0.955
2.716,144.441,-247.65,0,0,286.695,0,0,0.954
2.737,147.392,-252.709,0,0,292.551,0,0,0.953
2.759,150.048,-257.263,0,0,297.823,0,0,0.952
2.78,152.918,-262.184,0,0,303.52,0,0,0.951
2.801,155.622,-266.821,0,0,308.888,0,0,0.951
2.823,158.68,-272.062,0,0,314.956,0,0,0.95
2.844,161.351,-276.642,0,0,320.258,0,0,0.949
2.865,164.109,-281.371,0,0,325.732,0,0,0.948
2.865,166.871,-286.107,0,0,331.215,0,0,0.947
2.887,169.694,-290.947,0,0,336.817,0,0,0.946
2.951,172.514,-295.782,0,0,342.415,0,0,0.945
2.972,175.268,-300.503,0,0,347.881,0,0,0.944
2.993,178.04,-305.257,0,0,353.384,0,0,0.943
3.015,180.938,-310.226,0,0,359.136,0,0,0.943
3.036,183.753,-315.051,0,0,364.722,0,0,0.942
3.036,186.597,-319.927,0,0,370.367,0,0,0.941
3.057,189.415,-324.759,0,0,375.961,0,0,0.94
3.079,192.119,-329.396,0,0,381.328,0,0,0.939
3.1,195.085,-334.481,0,0,387.215,0,0,0.938
3.121,197.938,-339.373,0,0,392.878,0,0,0.937
3.164,200.721,-344.144,0,0,398.401,0,0,0.936
3.185,203.481,-348.877,0,0,403.881,0,0,0.935
3.207,206.229,-353.588,0,0,409.335,0,0,0.935
3.228,209.103,-358.515,0,0,415.039,0,0,0.934
3.249,212.311,-356.667,0,0,415.075,0,0,0.933
3.271,215.624,-352.208,0,0,412.97,0,0,0.932
3.292,218.696,-348.073,0,0,411.075,0,0,0.931
3.313,221.975,-343.66,0,0,409.115,0,0,0.93
3.335,225.332,-339.142,0,0,407.175,0,0,0.929
3.356,228.457,-334.936,0,0,405.432,0,0,0.928
3.377,231.751,-330.503,0,0,403.659,0,0,0.927
3.399,235.245,-325.8,0,0,401.853,0,0,0.927
3.42,238.459,-321.475,0,0,400.26,0,0,0.926
3.463,241.934,-316.797,0,0,398.613,0,0,0.925
3.484,245.345,-312.206,0,0,397.073,0,0,0.924
3.505,248.403,-308.091,0,0,395.757,0,0,0.923
3.505,251.732,-303.61,0,0,394.396,0,0,0.922
3.527,255.206,-298.935,0,0,393.054,0,0,0.921
3.548,258.429,-294.596,0,0,391.883,0,0,0.92
3.569,261.865,-289.972,0,0,390.713,0,0,0.919
3.591,265.211,-285.468,0,0,389.652,0,0,0.918
3.612,268.482,-281.066,0,0,388.691,0,0,0.918
3.633,271.689,-276.749,0,0,387.821,0,0,0.917
3.655,275.09,-272.172,0,0,386.978,0,0,0.916
3.697,278.683,-267.337,0,0,386.177,0,0,0.915
3.719,281.843,-263.083,0,0,385.549,0,0,0.914
3.74,285.137,-258.649,0,0,384.971,0,0,0.913
3.761,288.259,-254.447,0,0,384.495,0,0,0.912
3.783,291.671,-249.855,0,0,384.057,0,0,0.911
3.804,295.05,-245.307,0,0,383.706,0,0,0.91
3.825,298.179,-241.097,0,0,383.455,0,0,0.91
3.847,301.678,-236.387,0,0,383.26,0,0,0.909
3.868,304.964,-231.964,0,0,383.158,0,0,0.908
3.889,308.467,-227.25,0,0,383.137,0,0,0.907
3.911,311.808,-222.753,0,0,383.201,0,0,0.906
3.932,314.764,-218.774,0,0,383.326,0,0,0.905
3.953,318.145,-214.224,0,0,383.547,0,0,0.904
3.975,321.175,-210.146,0,0,383.816,0,0,0.903
3.996,324.647,-205.472,0,0,384.207,0,0,0.903
4.017,328.053,-200.888,0,0,384.675,0,0,0.902
4.039,331.266,-196.564,0,0,385.194,0,0,0.901
4.06,334.597,-192.081,0,0,385.811,0,0,0.9
4.081,337.749,-187.839,0,0,386.468,0,0,0.899
4.103,341.117,-183.305,0,0,387.249,0,0,0.898
4.124,344.413,-178.87,0,0,388.091,0,0,0.897
4.145,347.848,-174.246,0,0,389.05,0,0,0.896
4.167,351.23,-169.694,0,0,390.075,0,0,0.895
4.188,354.643,-165.101,0,0,391.19,0,0,0.894
4.231,357.9,-160.717,0,0,392.329,0,0,0.894
4.252,358.747,-156.204,0,0,391.279,0,0,0.893
4.273,354.902,-151.975,0,0,386.072,0,0,0.892
4.295,352.82,-149.685,0,0,383.259,0,0,0.891
