timeSec,targetXpx,targetYpx,cursorXpx,cursorYpx,errorPx,onBoard,contact,stamina
-0.057,4.882,1.08,0,0,5,0,0,1
-0.036,9.764,2.16,0,0,10,0,0,0.999
1.479,91.13,20.16,0,0,93.333,0,0,0.998
2.14,172.496,38.159,0,0,176.667,0,0,0.985
2.183,177.464,39.258,0,-84.6,216.412,1,0,0.972
2.225,187.457,41.469,0,-84.6,225.906,1,0,0.971
2.247,192.95,42.684,0,-84.6,231.151,1,0,0.969
2.268,199.061,44.036,0,-84.6,237.007,1,0,0.968
2.268,205.096,45.371,0,-84.6,242.81,1,0,0.967
2.289,211.4,46.765,0,-84.6,248.891,1,0,0.966
2.311,216.598,47.915,0,-84.6,253.92,1,0,0.965
2.353,222.437,49.207,0,-84.6,259.582,1,0,0.965
2.375,228.54,50.557,0,-84.6,265.514,1,0,0.964
2.396,234.424,51.859,0,-84.6,271.248,1,0,0.963
2.417,240.342,53.168,0,-84.6,277.028,1,0,0.962
2.439,245.274,54.259,0,-84.6,281.853,1,0,0.96
2.46,251.234,55.577,0,-84.6,287.694,1,0,0.959
2.503,256.924,56.836,0,-84.6,293.281,1,0,0.958
2.524,262.055,57.971,0,-84.6,298.328,1,0,0.957
2.545,268.047,59.297,0,-84.6,304.23,1,0,0.957
2.567,273.106,60.416,0,-84.6,309.22,1,0,0.956
2.588,278.553,61.621,0,-84.6,314.599,1,0,0.955
2.609,283.899,62.803,0,-84.6,319.885,1,0,0.954
2.631,289.922,64.136,0,-84.6,325.849,1,0,0.953
2.652,295.586,65.389,0,-84.6,331.463,1,0,0.952
2.673,300.64,66.507,0,-84.6,336.478,1,0,0.951
2.695,306.152,67.726,0,-84.6,341.954,1,0,0.95
2.716,311.761,68.967,0,-84.6,347.531,1,0,0.949
2.737,317.124,70.153,0,-84.6,352.869,1,0,0.948
2.759,322.888,71.428,0,-84.6,358.61,1,0,0.948
2.78,328.009,72.561,0,-84.6,363.716,1,0,0.947
2.801,333.708,73.822,0,-84.6,369.403,1,0,0.946
2.823,338.998,74.992,0,-84.6,374.686,1,0,0.945
2.844,344.221,76.147,0,-84.6,379.905,1,0,0.944
2.865,349.691,77.357,0,-84.6,385.375,1,0,0.943
2.887,344.703,78.135,0,-84.6,381.186,1,0,0.942
2.908,339.355,78.466,0,-84.6,376.5,1,0,0.941
2.951,332.64,78.882,0,-84.6,370.642,1,0,0.94
2.972,326.973,79.232,0,-84.6,365.722,1,0,0.939
2.993,321.122,79.594,0,-84.6,360.665,1,0,0.938
3.015,315.954,79.914,0,-84.6,356.219,1,0,0.938
3.036,310.421,80.257,0,-84.6,351.481,1,0,0.937
3.057,304.556,80.619,0,-84.6,346.485,1,0,0.936
3.079,299.507,80.932,0,-84.6,342.206,1,0,0.935
3.1,293.924,81.277,0,-84.6,337.5,1,0,0.934
3.121,287.742,81.66,0,-84.6,332.322,1,0,0.933
3.143,282.538,81.982,0,-84.6,327.99,1,0,0.932
3.164,277.151,82.315,0,-84.6,323.533,1,0,0.931
3.185,271.71,82.652,0,-84.6,319.06,1,0,0.931
3.228,266.076,83,0,-84.6,314.462,1,0,0.93
3.228,260.477,83.347,0,-84.6,309.926,1,0,0.929
3.249,254.81,83.697,0,-84.6,305.372,1,0,0.928
3.271,249.449,84.029,0,-84.6,301.099,1,0,0.927
3.292,243.786,84.379,0,-84.6,296.624,1,0,0.926
3.313,238.232,84.723,0,-84.6,292.275,1,0,0.925
3.335,232.545,85.075,0,-84.6,287.866,1,0,0.924
3.356,227.281,85.401,0,-84.6,283.825,1,0,0.923
3.377,221.117,85.782,0,-84.6,279.147,1,0,0.923
3.399,215.824,86.11,0,-84.6,275.176,1,0,0.922
3.42,210.362,86.448,0,-84.6,271.126,1,0,0.921
3.463,204.237,86.827,0,-84.6,266.645,1,0,0.92
3.484,199.182,87.139,0,-84.6,262.998,1,0,0.919
3.505,193.659,87.481,0,-84.6,259.067,1,0,0.918
3.527,188.148,87.822,0,-84.6,255.204,1,0,0.917
3.548,182.418,88.177,0,-84.6,251.253,1,0,0.916
3.569,176.102,88.567,0,-84.6,246.98,1,0,0.915
3.591,170.426,88.919,0,-84.6,243.215,1,0,0.914
3.612,164.876,89.262,0,-84.6,239.608,1,0,0.913
3.633,159.777,89.577,0,-84.6,236.361,1,0,0.913
3.655,154.093,89.929,0,-84.6,232.82,1,0,0.912
3.697,148.213,90.293,0,-84.6,229.248,1,0,0.911
3.697,142.957,90.618,0,-84.6,226.138,1,0,0.91
3.719,136.407,91.023,0,-84.6,222.375,1,0,0.909
3.74,130.19,91.408,0,-84.6,218.926,1,0,0.908
3.761,124.132,91.783,0,-84.6,215.684,1,0,0.907
3.804,119.02,92.099,0,-84.6,213.045,1,0,0.906
3.804,113.264,92.455,0,-84.6,210.184,1,0,0.905
3.847,107.785,92.794,0,-84.6,207.573,1,0,0.904
3.868,102.54,93.119,0,-84.6,205.179,1,0,0.903
3.889,95.444,93.558,0,-84.6,202.114,1,0,0.902
3.911,90.121,93.887,0,-84.6,199.949,1,0,0.901
3.932,85.115,94.197,0,-84.6,198.023,1,0,0.901
3.953,79.63,94.536,0,-84.6,196.038,1,0,0.9
3.975,74.068,94.881,0,-84.6,194.163,1,0,0.899
3.996,68.425,95.23,0,-84.6,192.408,1,0,0.898
4.017,62.88,95.573,0,-84.6,190.83,1,0,0.897
4.039,57.269,95.92,0,-84.6,189.387,1,0,0.896
4.06,51.775,96.26,0,-84.6,188.125,1,0,0.895
4.103,46.125,96.61,0,-84.6,186.988,1,0,0.894
4.124,40.482,96.959,0,-84.6,186.017,1,0,0.893
4.145,34.989,97.299,0,-84.6,185.233,1,0,0.893
4.167,29.088,97.664,0,-84.6,184.57,1,0,0.892
4.188,23.785,97.992,0,-84.6,184.134,1,0,0.891
4.188,18.471,98.321,0,-84.6,183.851,1,0,0.89
4.231,12.352,98.699,0,-84.6,183.715,1,0,0.889
4.252,7.222,99.017,0,-84.6,183.759,1,0,0.888
4.273,1.752,99.355,0,-84.6,183.963,1,0,0.887
4.295,-3.763,99.696,0,-84.6,184.335,1,0,0.886
4.316,-9.553,100.055,0,-84.6,184.902,1,0,0.885
4.337,-15.018,100.393,0,-84.6,185.601,1,0,0.885
4.359,-21.55,100.797,0,-84.6,186.645,1,0,0.884
4.38,-26.667,101.114,0,-84.6,187.618,1,0,0.883
4.401,-32.217,101.457,0,-84.6,188.826,1,0,0.882
4.423,-38.412,101.84,0,-84.6,190.356,1,0,0.881
4.444,-43.48,102.154,0,-84.6,191.748,1,0,0.88
4.465,-48.984,102.494,0,-84.6,193.4,1,0,0.879
4.487,-54.512,102.836,0,-84.6,195.202,1,0,0.878
4.508,-60.718,103.22,0,-84.6,197.391,1,0,0.877
4.529,-65.968,103.545,0,-84.6,199.375,1,0,0.876
4.572,-71.602,103.894,0,-84.6,201.635,1,0,0.875
4.593,-77.255,104.244,0,-84.6,204.035,1,0,0.875
4.615,-82.681,104.579,0,-84.6,206.458,1,0,0.874
4.636,-88.359,104.931,0,-84.6,209.115,1,0,0.873
4.657,-93.926,105.275,0,-84.6,211.836,1,0,0.872
4.679,-99.38,105.613,0,-84.6,214.609,1,0,0.871
4.7,-105.837,106.012,0,-84.6,218.024,1,0,0.87
4.721,-111.426,106.358,0,-84.6,221.09,1,0,0.869
4.743,-116.199,106.653,0,-84.6,223.786,1,0,0.868
4.764,-121.687,106.993,0,-84.6,226.97,1,0,0.867
4.785,-127.123,107.329,0,-84.6,230.211,1,0,0.867
4.807,-132.589,107.667,0,-84.6,233.552,1,0,0.866
4.828,-138.525,108.035,0,-84.6,237.271,1,0,0.865
4.849,-144.211,108.386,0,-84.6,240.916,1,0,0.864
4.871,-149.675,108.724,0,-84.6,244.493,1,0,0.863
4.892,-155.098,109.06,0,-84.6,248.112,1,0,0.862
4.913,-160.82,109.414,0,-84.6,252.001,1,0,0.861
4.935,-166.252,109.75,0,-84.6,255.757,1,0,0.86
4.956,-171.696,110.087,0,-84.6,259.581,1,0,0.859
4.977,-177.599,110.452,0,-84.6,263.793,1,0,0.859
4.999,-183.085,110.792,0,-84.6,267.765,1,0,0.858
5.02,-188.598,111.133,0,-84.6,271.81,1,0,0.857
5.063,-194.814,111.517,0,-84.6,276.432,1,0,0.856
5.084,-199.751,111.823,0,-84.6,280.147,1,0,0.855
5.105,-205.248,112.163,0,-84.6,284.328,1,0,0.854
5.127,-211.021,112.52,0,-84.6,288.767,1,0,0.853
5.148,-216.488,112.858,0,-84.6,293.014,1,0,0.852
5.169,-221.893,113.193,0,-84.6,297.252,1,0,0.851
5.191,-227.917,113.566,0,-84.6,302.02,1,0,0.851
5.212,-233.12,113.888,0,-84.6,306.174,1,0,0.85
5.233,-238.632,114.229,0,-84.6,310.609,1,0,0.849
5.255,-244.166,114.571,0,-84.6,315.097,1,0,0.848
5.276,-249.653,114.91,0,-84.6,319.579,1,0,0.847
5.297,-255.564,115.276,0,-84.6,324.443,1,0,0.846
5.319,-261.179,115.624,0,-84.6,329.095,1,0,0.845
5.34,-266.575,115.958,0,-84.6,333.595,1,0,0.844
5.361,-272.037,116.295,0,-84.6,338.176,1,0,0.843
5.383,-277.679,116.645,0,-84.6,342.936,1,0,0.842
5.425,-283.405,116.999,0,-84.6,347.794,1,0,0.842
5.425,-289.323,117.365,0,-84.6,352.842,1,0,0.841
5.468,-294.475,117.684,0,-84.6,357.259,1,0,0.84
5.468,-299.99,118.025,0,-84.6,362.01,1,0,0.839
5.489,-305.521,118.367,0,-84.6,366.795,1,0,0.838
5.511,-311.676,118.748,0,-84.6,372.146,1,0,0.837
5.532,-316.865,119.069,0,-84.6,376.676,1,0,0.836
5.553,-322.076,119.392,0,-84.6,381.242,1,0,0.835
5.596,-327.653,119.737,0,-84.6,386.147,1,0,0.834
5.617,-333.176,120.078,0,-84.6,391.024,1,0,0.834
5.639,-338.91,120.433,0,-84.6,396.105,1,0,0.833
5.66,-344.908,120.804,0,-84.6,401.438,1,0,0.832
5.681,-349.801,121.132,0,-84.6,405.816,1,0,0.831
5.703,-344.459,120.954,0,-84.6,401.129,1,0,0.83
5.724,-337.306,120.717,0,-84.6,394.88,1,0,0.829
5.745,-332.245,120.549,0,-84.6,390.478,1,0,0.828
5.767,-326.945,120.373,0,-84.6,385.885,1,0,0.827
5.788,-321.355,120.187,0,-84.6,381.06,1,0,0.826
5.809,-315.491,119.993,0,-84.6,376.022,1,0,0.825
5.852,-309.768,119.803,0,-84.6,371.129,1,0,0.824
5.873,-304.764,119.636,0,-84.6,366.87,1,0,0.824
5.895,-298.868,119.441,0,-84.6,361.877,1,0,0.823
5.916,-293.627,119.267,0,-84.6,357.461,1,0,0.822
5.937,-287.811,119.074,0,-84.6,352.588,1,0,0.821
5.937,-281.713,118.871,0,-84.6,347.51,1,0,0.82
5.959,-276.636,118.703,0,-84.6,343.307,1,0,0.819
5.98,-271.074,118.518,0,-84.6,338.73,1,0,0.818
6.001,-265.598,118.336,0,-84.6,334.253,1,0,0.817
6.044,-260.002,118.15,0,-84.6,329.71,1,0,0.816
6.065,-254.088,117.954,0,-84.6,324.945,1,0,0.816
6.087,-248.727,117.776,0,-84.6,320.657,1,0,0.815
6.108,-243.16,117.591,0,-84.6,316.24,1,0,0.814
6.129,-237.643,117.408,0,-84.6,311.899,1,0,0.813
6.151,-232.063,117.223,0,-84.6,307.548,1,0,0.812
6.172,-226.509,117.038,0,-84.6,303.256,1,0,0.811
6.193,-221.017,116.856,0,-84.6,299.053,1,0,0.81
6.215,-214.904,116.653,0,-84.6,294.425,1,0,0.809
6.236,-209.874,116.486,0,-84.6,290.659,1,0,0.808
6.385,-176.4,115.375,0,-84.6,266.659,1,0,0.808
6.407,-169.61,115.149,0,-84.6,262.044,1,0,0.802
6.428,-163.057,114.932,0,-84.6,257.683,1,0,0.801
6.428,-158.144,114.769,0,-84.6,254.475,1,0,0.8
6.449,-152.663,114.587,0,-84.6,250.961,1,0,0.799
6.492,-146.857,114.394,0,-84.6,247.317,1,0,0.798
6.513,-141.311,114.21,0,-84.6,243.914,1,0,0.797
6.535,-135.919,114.031,0,-84.6,240.683,1,0,0.797
6.556,-129.394,113.814,0,-84.6,236.877,1,0,0.796
6.577,-123.464,113.617,0,-84.6,233.524,1,0,0.795
6.599,-117.997,113.436,0,-84.6,230.524,1,0,0.794
6.62,-112.336,113.248,0,-84.6,227.515,1,0,0.793
6.641,-106.78,113.063,0,-84.6,224.661,1,0,0.792
6.684,-101.044,112.873,0,-84.6,221.823,1,0,0.791
6.705,-95.789,112.698,0,-84.6,219.322,1,0,0.79
6.727,-88.814,112.467,0,-84.6,216.155,1,0,0.789
6.748,-82.307,112.251,0,-84.6,213.365,1,0,0.788
6.769,-77.548,112.093,0,-84.6,211.428,1,0,0.787
6.791,-72.009,111.909,0,-84.6,209.287,1,0,0.786
6.812,-66.445,111.724,0,-84.6,207.264,1,0,0.785
6.833,-60.942,111.542,0,-84.6,205.391,1,0,0.785
6.876,-54.746,111.336,0,-84.6,203.44,1,0,0.784
6.897,-49.547,111.163,0,-84.6,201.936,1,0,0.783
6.897,-44.053,110.981,0,-84.6,200.481,1,0,0.782
6.919,-37.732,110.771,0,-84.6,198.981,1,0,0.781
6.94,-32.88,110.61,0,-84.6,197.96,1,0,0.78
6.961,-27.356,110.426,0,-84.6,196.936,1,0,0.779
6.983,-21.491,110.232,0,-84.6,196.013,1,0,0.778
7.004,-16.2,110.056,0,-84.6,195.329,1,0,0.777
7.025,-10.689,109.873,0,-84.6,194.767,1,0,0.777
7.047,-5.035,109.685,0,-84.6,194.351,1,0,0.776
7.068,0.409,109.505,0,-84.6,194.105,1,0,0.775
7.089,5.928,109.321,0,-84.6,194.012,1,0,0.774
7.132,11.489,109.137,0,-84.6,194.077,1,0,0.773
7.153,17.115,108.95,0,-84.6,194.305,1,0,0.772
7.175,22.67,108.766,0,-84.6,194.69,1,0,0.771
7.196,28.776,108.563,0,-84.6,195.294,1,0,0.77
7.217,34.365,108.377,0,-84.6,196.013,1,0,0.769
7.239,40.004,108.19,0,-84.6,196.897,1,0,0.768
7.26,46.039,107.99,0,-84.6,198.016,1,0,0.768
7.281,51.032,107.824,0,-84.6,199.076,1,0,0.767
7.303,56.557,107.641,0,-84.6,200.387,1,0,0.766
