timeSec,targetXpx,targetYpx,cursorXpx,cursorYpx,errorPx,onBoard,contact,stamina
-0.057,0,0,0,0,0,0,0,1
-0.015,-4.721,1.648,0,0,5,0,0,0.998
1.799,-9.441,3.296,0,0,10,0,0,0.995
2.524,-88.117,30.766,0,0,93.333,0,0,0.955
2.545,-166.793,58.235,0,0,176.667,0,0,0.915
2.567,-174.803,61.032,0,0,185.151,0,0,0.911
2.588,-180.071,62.871,0,0,190.731,0,0,0.908
2.609,-185.534,64.779,0,0,196.518,0,0,0.906
2.631,-190.572,66.537,0,0,201.854,0,0,0.903
2.652,-195.813,68.368,0,0,207.405,0,0,0.9
2.652,-201.579,70.381,0,0,213.513,0,0,0.898
2.673,-206.697,72.168,0,0,218.934,0,0,0.895
2.695,-211.653,73.898,0,0,224.182,0,0,0.892
2.716,-217.388,75.9,0,0,230.258,0,0,0.889
2.737,-222.835,77.802,0,0,236.026,0,0,0.887
2.801,-227.595,79.464,0,0,241.069,0,0,0.884
2.823,-233.374,81.482,0,0,247.189,0,0,0.881
2.823,-239.175,83.507,0,0,253.334,0,0,0.878
2.844,-243.93,85.167,0,0,258.371,0,0,0.876
2.865,-248.904,86.904,0,0,263.639,0,0,0.873
2.887,-253.975,88.675,0,0,269.011,0,0,0.871
2.908,-259.177,90.491,0,0,274.52,0,0,0.868
2.929,-264.734,92.431,0,0,280.406,0,0,0.865
2.951,-269.82,94.207,0,0,285.793,0,0,0.863
2.972,-275.443,96.17,0,0,291.749,0,0,0.86
2.993,-280.909,98.078,0,0,297.539,0,0,0.857
3.036,-285.854,99.805,0,0,302.776,0,0,0.855
3.057,-291.552,101.794,0,0,308.811,0,0,0.852
3.079,-296.626,103.566,0,0,314.186,0,0,0.849
3.1,-301.806,105.375,0,0,319.673,0,0,0.847
3.121,-306.87,107.143,0,0,325.037,0,0,0.844
3.143,-312.783,109.207,0,0,331.3,0,0,0.841
3.143,-317.577,110.881,0,0,336.377,0,0,0.839
