timeSec,targetXpx,targetYpx,cursorXpx,cursorYpx,errorPx,onBoard,contact,stamina
0,0,0,0,0,0,0,0,1
0,1.832,-4.652,0,0,5,0,0,0.998
0,3.664,-9.305,0,0,10,0,0,0.995
0.661,34.199,-86.842,0,0,93.333,0,0,0.955
0.683,64.733,-164.38,0,-84.6,102.739,1,0,0.915
0.704,67.275,-170.834,0,-84.6,109.372,1,0,0.912
0.747,69.135,-175.558,0,-84.6,114.25,1,0,0.909
0.768,71.625,-181.88,0,-84.6,120.804,1,0,0.906
0.789,74.275,-188.61,0,-84.6,127.808,1,0,0.903
0.811,76.558,-194.406,0,-84.6,133.86,1,0,0.9
0.853,78.685,-199.808,0,-84.6,139.514,1,0,0.897
0.875,81.042,-205.792,0,-84.6,145.792,1,0,0.894
0.896,83.197,-211.265,0,-84.6,151.545,1,0,0.891
0.917,85.545,-217.226,0,-84.6,157.822,1,0,0.888
0.939,87.981,-223.414,0,-84.6,164.347,1,0,0.885
0.981,90.058,-228.687,0,-84.6,169.916,1,0,0.882
1.003,93.929,-238.517,0,-84.6,180.314,1,0,0.877
1.024,95.9,-243.523,0,-84.6,185.616,1,0,0.874
1.045,98.012,-248.885,0,-84.6,191.301,1,0,0.872
1.067,100.022,-253.988,0,-84.6,196.714,1,0,0.869
1.088,102.037,-259.105,0,-84.6,202.147,1,0,0.866
1.109,104.106,-264.359,0,-84.6,207.729,1,0,0.864
1.131,106.043,-269.277,0,-84.6,212.957,1,0,0.861
1.152,108.195,-274.742,0,-84.6,218.77,1,0,0.858
1.173,110.305,-280.1,0,-84.6,224.471,1,0,0.856
1.195,112.258,-285.061,0,-84.6,229.753,1,0,0.853
1.216,114.266,-290.16,0,-84.6,235.185,1,0,0.85
1.237,116.447,-295.697,0,-84.6,241.085,1,0,0.847
1.259,118.284,-300.361,0,-84.6,246.057,1,0,0.845
1.28,120.508,-306.01,0,-84.6,252.081,1,0,0.842
1.301,122.462,-310.971,0,-84.6,257.373,1,0,0.84
1.323,124.486,-316.112,0,-84.6,262.858,1,0,0.837
1.344,126.554,-321.364,0,-84.6,268.464,1,0,0.834
1.387,128.566,-326.472,0,-84.6,273.918,1,0,0.832
1.408,130.659,-331.786,0,-84.6,279.594,1,0,0.829
1.429,132.59,-336.69,0,-84.6,284.832,1,0,0.826
1.451,134.721,-342.101,0,-84.6,290.614,1,0,0.824
1.472,136.692,-347.105,0,-84.6,295.962,1,0,0.821
1.493,138.637,-352.045,0,-84.6,301.242,1,0,0.818
1.515,140.881,-357.744,0,-84.6,307.335,1,0,0.815
1.536,142.685,-357.675,0,-84.6,308.105,1,0,0.813
1.557,144.804,-352.355,0,-84.6,304.403,1,0,0.81
1.579,147.042,-346.737,0,-84.6,300.561,1,0,0.807
1.6,148.995,-341.834,0,-84.6,297.269,1,0,0.805
1.6,151.038,-336.707,0,-84.6,293.888,1,0,0.802
1.621,153.19,-331.303,0,-84.6,290.395,1,0,0.799
1.664,155.11,-326.483,0,-84.6,287.344,1,0,0.797
1.707,157.238,-321.14,0,-84.6,284.034,1,0,0.794
1.707,159.181,-316.262,0,-84.6,281.08,1,0,0.792
1.749,161.235,-311.104,0,-84.6,278.031,1,0,0.789
1.771,163.352,-305.79,0,-84.6,274.971,1,0,0.786
1.771,165.395,-300.662,0,-84.6,272.099,1,0,0.784
1.792,167.504,-295.368,0,-84.6,269.222,1,0,0.781
1.813,169.528,-290.285,0,-84.6,266.545,1,0,0.778
1.835,171.509,-285.312,0,-84.6,264.009,1,0,0.776
1.856,173.625,-280,0,-84.6,261.394,1,0,0.773
1.877,175.66,-274.892,0,-84.6,258.974,1,0,0.77
1.899,177.82,-269.469,0,-84.6,256.508,1,0,0.768
1.941,179.859,-264.35,0,-84.6,254.282,1,0,0.765
1.963,181.897,-259.233,0,-84.6,252.157,1,0,0.762
1.984,183.928,-254.133,0,-84.6,250.142,1,0,0.76
2.005,186.017,-248.889,0,-84.6,248.18,1,0,0.757
2.027,187.958,-244.018,0,-84.6,246.459,1,0,0.754
2.048,190.196,-238.399,0,-84.6,244.599,1,0,0.751
