timeSec,targetXpx,targetYpx,cursorXpx,cursorYpx,errorPx,onBoard,contact,stamina
3.484,-307.82,-231.98,0,0,385.445,0,0,0.927
3.505,-303.356,-234.997,0,0,383.73,0,0,0.926
3.505,-299.458,-237.632,0,0,382.288,0,0,0.926
3.527,-294.675,-240.865,0,0,380.59,0,0,0.925
3.548,-291.003,-243.346,0,0,379.342,0,0,0.924
3.569,-286.925,-246.102,0,0,378.011,0,0,0.923
3.591,-282.959,-248.783,0,0,376.774,0,0,0.922
3.633,-279.169,-251.344,0,0,375.645,0,0,0.922
3.655,-275.66,-253.716,0,0,374.647,0,0,0.921
3.676,-272.129,-256.102,0,0,373.688,0,0,0.92
3.676,-267.992,-258.898,0,0,372.623,0,0,0.92
3.676,-264.084,-261.54,0,0,371.677,0,0,0.919
3.697,-260.573,-263.913,0,0,370.875,0,0,0.918
3.719,-256.252,-266.833,0,0,369.953,0,0,0.917
3.74,-252.701,-269.233,0,0,369.248,0,0,0.917
3.761,-249.113,-271.658,0,0,368.586,0,0,0.916
3.783,-244.917,-274.494,0,0,367.874,0,0,0.915
3.804,-241.225,-276.99,0,0,367.305,0,0,0.914
3.825,-237.396,-279.577,0,0,366.77,0,0,0.914
3.847,-233.822,-281.993,0,0,366.323,0,0,0.913
3.847,-230.095,-284.512,0,0,365.911,0,0,0.912
3.868,-226.521,-286.927,0,0,365.567,0,0,0.912
3.889,-222.763,-289.467,0,0,365.26,0,0,0.911
3.911,-219.093,-291.948,0,0,365.014,0,0,0.91
3.932,-215.22,-294.566,0,0,364.813,0,0,0.909
3.953,-211.181,-297.295,0,0,364.667,0,0,0.909
3.975,-207.284,-299.929,0,0,364.588,0,0,0.908
3.996,-203.769,-302.305,0,0,364.568,0,0,0.907
4.017,-199.855,-304.951,0,0,364.605,0,0,0.906
4.017,-196.002,-307.555,0,0,364.7,0,0,0.906
4.017,-192.052,-310.224,0,0,364.86,0,0,0.905
4.06,-187.669,-313.187,0,0,365.11,0,0,0.904
4.081,-183.548,-315.971,0,0,365.415,0,0,0.903
4.103,-179.742,-318.544,0,0,365.756,0,0,0.903
4.124,-175.713,-321.267,0,0,366.18,0,0,0.902
4.145,-171.759,-323.939,0,0,366.658,0,0,0.901
4.145,-167.699,-326.683,0,0,367.212,0,0,0.9
4.167,-164.09,-329.122,0,0,367.76,0,0,0.9
4.188,-159.485,-332.235,0,0,368.532,0,0,0.899
4.209,-155.044,-335.237,0,0,369.354,0,0,0.898
4.231,-151.486,-337.642,0,0,370.067,0,0,0.897
4.252,-147.517,-340.324,0,0,370.92,0,0,0.896
4.273,-143.816,-342.825,0,0,371.769,0,0,0.896
4.295,-139.84,-345.512,0,0,372.738,0,0,0.895
4.401,-115.958,-338.346,0,0,357.665,0,0,0.894
4.423,-111.476,-336.267,0,0,354.263,0,0,0.89
4.444,-107.013,-334.195,0,0,350.911,0,0,0.889
4.465,-103.15,-332.403,0,0,348.039,0,0,0.888
4.487,-98.511,-330.25,0,0,344.629,0,0,0.887
4.508,-94.073,-328.191,0,0,341.407,0,0,0.886
4.529,-90.277,-326.429,0,0,338.683,0,0,0.886
4.551,-86.307,-324.587,0,0,335.865,0,0,0.885
4.572,-82.293,-322.724,0,0,333.051,0,0,0.884
4.593,-77.796,-320.637,0,0,329.94,0,0,0.883
4.593,-73.943,-318.849,0,0,327.311,0,0,0.883
4.615,-70.134,-317.082,0,0,324.746,0,0,0.882
4.636,-66.27,-315.289,0,0,322.178,0,0,0.881
4.636,-62.361,-313.474,0,0,319.617,0,0,0.881
4.657,-57.961,-311.432,0,0,316.78,0,0,0.88
4.679,-53.756,-309.481,0,0,314.115,0,0,0.879
4.7,-48.16,-306.884,0,0,310.64,0,0,0.879
4.721,-44.115,-305.007,0,0,308.181,0,0,0.878
4.743,-38.977,-302.623,0,0,305.123,0,0,0.877
4.764,-34.427,-300.512,0,0,302.477,0,0,0.876
4.785,-30.341,-298.615,0,0,300.153,0,0,0.875
4.807,-26.105,-296.65,0,0,297.796,0,0,0.874
4.828,-21.864,-294.681,0,0,295.491,0,0,0.874
4.849,-17.364,-292.594,0,0,293.108,0,0,0.873
4.849,-12.76,-290.457,0,0,290.737,0,0,0.872
4.871,-8.719,-288.581,0,0,288.713,0,0,0.871
4.892,-4.826,-286.775,0,0,286.816,0,0,0.871
4.913,-0.55,-284.791,0,0,284.791,0,0,0.87
4.935,3.581,-282.874,0,0,282.896,0,0,0.869
4.956,7.378,-281.112,0,0,281.208,0,0,0.868
4.977,11.496,-279.201,0,0,279.437,0,0,0.868
4.999,15.691,-277.254,0,0,277.698,0,0,0.867
5.02,20.098,-275.209,0,0,275.942,0,0,0.866
5.02,23.955,-273.419,0,0,274.467,0,0,0.866
5.041,28.335,-271.386,0,0,272.862,0,0,0.865
5.063,32.65,-269.384,0,0,271.356,0,0,0.864
5.084,36.482,-267.606,0,0,270.081,0,0,0.863
5.105,40.431,-265.773,0,0,268.831,0,0,0.863
5.105,44.854,-263.721,0,0,267.508,0,0,0.862
5.127,49.34,-261.639,0,0,266.251,0,0,0.861
5.148,53.536,-259.692,0,0,265.153,0,0,0.86
5.169,57.896,-257.669,0,0,264.093,0,0,0.86
5.191,62.065,-255.734,0,0,263.158,0,0,0.859
5.191,66.172,-253.828,0,0,262.312,0,0,0.858
5.233,70.985,-251.595,0,0,261.417,0,0,0.857
5.233,75.034,-249.716,0,0,260.745,0,0,0.857
5.276,79.251,-247.759,0,0,260.125,0,0,0.856
5.276,83.507,-245.784,0,0,259.582,0,0,0.855
5.297,87.678,-243.848,0,0,259.132,0,0,0.854
5.319,91.9,-241.889,0,0,258.758,0,0,0.854
5.34,96.297,-239.849,0,0,258.458,0,0,0.853
5.361,100.18,-238.047,0,0,258.268,0,0,0.852
5.383,104.499,-236.042,0,0,258.139,0,0,0.851
5.404,109.164,-233.878,0,0,258.1,0,0,0.85
5.425,113.054,-232.072,0,0,258.145,0,0,0.85
5.425,117.293,-230.105,0,0,258.275,0,0,0.849
5.447,121.935,-227.951,0,0,258.515,0,0,0.848
5.468,126.499,-225.833,0,0,258.849,0,0,0.847
5.489,130.914,-223.784,0,0,259.264,0,0,0.847
5.511,134.989,-221.893,0,0,259.728,0,0,0.846
5.532,139.46,-219.818,0,0,260.325,0,0,0.845
5.553,143.591,-217.901,0,0,260.959,0,0,0.844
5.575,147.605,-216.039,0,0,261.649,0,0,0.844
5.596,152.209,-213.902,0,0,262.529,0,0,0.843
5.596,156.662,-211.836,0,0,263.472,0,0,0.842
5.617,160.645,-209.987,0,0,264.389,0,0,0.841
5.66,164.586,-208.159,0,0,265.365,0,0,0.841
5.681,168.695,-206.252,0,0,266.454,0,0,0.84
5.681,172.813,-204.341,0,0,267.618,0,0,0.839
5.703,177.075,-202.363,0,0,268.898,0,0,0.838
5.724,181.288,-200.408,0,0,270.238,0,0,0.838
5.745,186.273,-198.094,0,0,271.918,0,0,0.837
5.745,190.635,-196.071,0,0,273.469,0,0,0.836
5.767,194.497,-194.278,0,0,274.906,0,0,0.835
5.788,198.525,-192.409,0,0,276.466,0,0,0.835
5.809,202.604,-190.516,0,0,278.109,0,0,0.834
5.831,206.8,-188.569,0,0,279.865,0,0,0.833
5.852,211.141,-186.554,0,0,281.75,0,0,0.832
5.852,215.016,-184.756,0,0,283.49,0,0,0.832
5.873,218.995,-182.91,0,0,285.333,0,0,0.831
5.895,223.161,-180.977,0,0,287.321,0,0,0.83
5.916,227.158,-179.122,0,0,289.284,0,0,0.83
5.937,231.603,-177.059,0,0,291.53,0,0,0.829
5.959,235.988,-175.024,0,0,293.809,0,0,0.828
5.98,240.753,-172.813,0,0,296.355,0,0,0.827
6.001,244.583,-171.036,0,0,298.452,0,0,0.827
6.023,249.002,-168.985,0,0,300.928,0,0,0.826
6.044,252.803,-167.221,0,0,303.104,0,0,0.825
6.044,256.84,-165.347,0,0,305.461,0,0,0.824
6.065,261.262,-163.296,0,0,308.096,0,0,0.824
6.129,272.771,-157.955,0,0,315.204,0,0,0.823
6.151,277.535,-155.744,0,0,318.248,0,0,0.821
6.172,281.797,-153.766,0,0,321.019,0,0,0.82
6.193,285.696,-151.957,0,0,323.594,0,0,0.819
6.215,290.116,-149.906,0,0,326.556,0,0,0.819
6.236,294.214,-148.004,0,0,329.343,0,0,0.818
6.236,299.034,-145.767,0,0,332.67,0,0,0.817
6.236,303.123,-143.87,0,0,335.532,0,0,0.816
6.257,307.323,-141.921,0,0,338.51,0,0,0.816
6.279,311.508,-139.979,0,0,341.513,0,0,0.815
6.3,315.459,-138.145,0,0,344.381,0,0,0.814
6.321,319.345,-136.342,0,0,347.232,0,0,0.813
6.343,323.641,-134.348,0,0,350.418,0,0,0.813
6.364,327.777,-132.429,0,0,353.518,0,0,0.812
6.385,331.625,-130.643,0,0,356.43,0,0,0.811
6.407,336.247,-128.498,0,0,359.964,0,0,0.81
6.428,340.722,-126.421,0,0,363.42,0,0,0.81
6.428,345.278,-124.307,0,0,366.973,0,0,0.809
6.449,349.642,-122.282,0,0,370.409,0,0,0.808
6.471,346.334,-120.297,0,0,366.631,0,0,0.807
6.492,342.17,-118.2,0,0,362.01,0,0,0.807
6.513,338.022,-116.111,0,0,357.408,0,0,0.806
6.535,334.146,-114.159,0,0,353.109,0,0,0.805
6.556,329.962,-112.052,0,0,348.469,0,0,0.804
6.577,325.774,-109.943,0,0,343.826,0,0,0.804
6.599,321.872,-107.978,0,0,339.501,0,0,0.803
6.62,317.45,-105.751,0,0,334.601,0,0,0.802
6.62,313.673,-103.849,0,0,330.417,0,0,0.801
6.641,309.433,-101.714,0,0,325.721,0,0,0.801
6.663,305.354,-99.66,0,0,321.206,0,0,0.8
6.684,301.214,-97.575,0,0,316.623,0,0,0.799
6.705,297.234,-95.571,0,0,312.221,0,0,0.799
6.705,292.899,-93.388,0,0,307.427,0,0,0.798
6.727,288.75,-91.298,0,0,302.84,0,0,0.797
6.748,284.371,-89.093,0,0,298,0,0,0.796
6.769,280.106,-86.946,0,0,293.29,0,0,0.795
6.791,275.599,-84.676,0,0,288.314,0,0,0.795
6.812,271.373,-82.548,0,0,283.65,0,0,0.794
6.833,267.592,-80.644,0,0,279.48,0,0,0.793
6.833,263.253,-78.459,0,0,274.696,0,0,0.792
6.855,259.319,-76.478,0,0,270.361,0,0,0.792
6.876,255.096,-74.351,0,0,265.711,0,0,0.791
6.897,251.023,-72.3,0,0,261.227,0,0,0.79
6.919,246.372,-69.958,0,0,256.112,0,0,0.789
6.94,242.611,-68.063,0,0,251.977,0,0,0.789
6.961,238.321,-65.903,0,0,247.265,0,0,0.788
6.983,234.277,-63.867,0,0,242.826,0,0,0.787
7.004,229.96,-61.693,0,0,238.091,0,0,0.786
7.025,225.373,-59.383,0,0,233.065,0,0,0.786
7.047,221.188,-57.275,0,0,228.483,0,0,0.785
7.068,217.135,-55.234,0,0,224.05,0,0,0.784
7.068,212.843,-53.073,0,0,219.36,0,0,0.783
7.089,208.756,-51.015,0,0,214.899,0,0,0.783
7.111,204.566,-48.905,0,0,210.331,0,0,0.782
7.132,200.439,-46.826,0,0,205.836,0,0,0.781
7.153,195.904,-44.543,0,0,200.904,0,0,0.78
7.175,191.798,-42.475,0,0,196.445,0,0,0.78
7.196,187.973,-40.549,0,0,192.297,0,0,0.779
7.196,184.133,-38.615,0,0,188.139,0,0,0.778
7.217,179.951,-36.509,0,0,183.617,0,0,0.778
7.239,174.83,-33.93,0,0,178.092,0,0,0.777
7.26,170.068,-31.532,0,0,172.967,0,0,0.776
7.303,165.909,-29.438,0,0,168.5,0,0,0.775
7.324,161.573,-27.254,0,0,163.856,0,0,0.774
7.324,157.846,-25.377,0,0,159.873,0,0,0.774
7.345,153.57,-23.224,0,0,155.316,0,0,0.773
7.345,149.305,-21.077,0,0,150.786,0,0,0.772
7.367,145.284,-19.051,0,0,146.528,0,0,0.771
7.388,141.228,-17.009,0,0,142.249,0,0,0.771
7.409,136.865,-14.812,0,0,137.664,0,0,0.77
7.431,132.718,-12.723,0,0,133.326,0,0,0.769
7.452,128.805,-10.753,0,0,129.253,0,0,0.768
7.473,125.024,-8.849,0,0,125.336,0,0,0.768
7.495,121.127,-6.886,0,0,121.322,0,0,0.767
7.495,117.326,-4.972,0,0,117.432,0,0,0.766
7.516,113.206,-2.898,0,0,113.243,0,0,0.766
