timeSec,targetXpx,targetYpx,cursorXpx,cursorYpx,errorPx,onBoard,contact,stamina
-0.015,0,0,0,0,0,0,0,1
0.007,-4.44,2.299,0,0,5,0,0,0.998
1.479,-8.88,4.599,0,0,10,0,0,0.995
2.183,-82.88,42.919,0,0,93.333,0,0,0.955
2.204,-156.879,81.24,0,0,176.667,0,0,0.915
2.225,-163.944,84.899,0,0,184.622,0,0,0.911
2.247,-169.043,87.54,0,0,190.365,0,0,0.909
2.268,-174.136,90.177,0,0,196.1,0,0,0.906
2.311,-178.885,92.636,0,0,201.448,0,0,0.903
2.332,-183.798,95.181,0,0,206.981,0,0,0.901
2.417,-189.287,98.023,0,0,213.162,0,0,0.898
2.439,-207.483,107.446,0,0,233.653,0,0,0.888
2.46,-214.036,110.839,0,0,241.032,0,0,0.884
2.481,-218.976,113.398,0,0,246.596,0,0,0.882
2.503,-223.889,115.942,0,0,252.128,0,0,0.879
2.524,-228.867,118.519,0,0,257.734,0,0,0.876
2.545,-233.819,121.084,0,0,263.311,0,0,0.874
2.588,-238.62,123.57,0,0,268.717,0,0,0.871
2.609,-245.061,126.906,0,0,275.971,0,0,0.868
2.631,-249.741,129.329,0,0,281.241,0,0,0.865
2.652,-256.35,132.751,0,0,288.683,0,0,0.861
2.652,-261.177,135.251,0,0,294.119,0,0,0.859
2.673,-266.472,137.993,0,0,300.082,0,0,0.856
2.716,-271.365,140.527,0,0,305.592,0,0,0.853
2.759,-276.031,142.944,0,0,310.848,0,0,0.851
2.78,-278.74,144.347,0,0,313.898,0,0,0.849
2.801,-286.313,148.268,0,0,322.426,0,0,0.845
2.801,-290.834,150.61,0,0,327.518,0,0,0.843
2.823,-298.188,154.418,0,0,335.799,0,0,0.839
2.865,-303.632,157.237,0,0,341.93,0,0,0.836
2.887,-306.189,158.561,0,0,344.809,0,0,0.834
2.908,-311.229,161.171,0,0,350.485,0,0,0.832
2.908,-315.564,163.416,0,0,355.366,0,0,0.829
2.951,-321.682,166.584,0,0,362.257,0,0,0.826
2.972,-326.793,169.231,0,0,368.012,0,0,0.823
2.993,-331.93,171.891,0,0,373.797,0,0,0.821
3.015,-336.496,174.256,0,0,378.939,0,0,0.818
3.036,-341.5,176.847,0,0,384.573,0,0,0.815
3.057,-346.413,179.391,0,0,390.107,0,0,0.813
3.079,-348.2,180.317,0,0,392.119,0,0,0.812
3.1,-353.83,183.232,0,0,398.459,0,0,0.809
3.121,-358.276,185.534,0,0,403.466,0,0,0.806
3.143,-355.118,188.753,0,0,402.165,0,0,0.803
3.164,-349.928,191.009,0,0,398.666,0,0,0.8
3.185,-345.053,193.129,0,0,395.424,0,0,0.798
3.207,-340.025,195.315,0,0,392.129,0,0,0.795
3.228,-334.885,197.55,0,0,388.811,0,0,0.792
3.271,-332.329,198.661,0,0,387.181,0,0,0.791
3.292,-326.589,201.157,0,0,383.568,0,0,0.788
3.292,-321.43,203.4,0,0,380.38,0,0,0.785
3.313,-316.263,205.646,0,0,377.244,0,0,0.782
3.335,-311.547,207.697,0,0,374.432,0,0,0.78
3.356,-303.682,211.116,0,0,369.855,0,0,0.776
3.377,-298.689,213.287,0,0,367.024,0,0,0.773
3.399,-293.413,215.581,0,0,364.097,0,0,0.771
3.42,-287.456,218.171,0,0,360.873,0,0,0.767
3.441,-282.1,220.5,0,0,358.051,0,0,0.765
3.484,-277.323,222.577,0,0,355.596,0,0,0.762
3.505,-271.966,224.906,0,0,352.914,0,0,0.759
3.527,-269.069,226.165,0,0,351.495,0,0,0.758
3.569,-258.25,230.869,0,0,346.401,0,0,0.752
3.591,-255.503,232.063,0,0,345.16,0,0,0.751
3.612,-247.393,235.59,0,0,341.622,0,0,0.746
3.633,-241.721,238.056,0,0,339.263,0,0,0.743
3.655,-236.357,240.388,0,0,337.122,0,0,0.741
3.676,-231.179,242.639,0,0,335.138,0,0,0.738
3.697,-225.72,245.013,0,0,333.138,0,0,0.735
3.74,-220.674,247.207,0,0,331.373,0,0,0.732
3.761,-214.62,249.839,0,0,329.365,0,0,0.729
3.761,-209.422,252.099,0,0,327.737,0,0,0.727
3.783,-204.453,254.259,0,0,326.265,0,0,0.724
3.804,-199.157,256.562,0,0,324.788,0,0,0.721
3.825,-194.284,258.68,0,0,323.515,0,0,0.719
3.847,-188.924,261.011,0,0,322.209,0,0,0.716
3.889,-185.962,262.299,0,0,321.531,0,0,0.714
3.911,-180.214,264.798,0,0,320.304,0,0,0.711
3.932,-174.056,267.475,0,0,319.121,0,0,0.708
3.953,-169.005,269.671,0,0,318.253,0,0,0.705
3.975,-164.024,271.837,0,0,317.489,0,0,0.703
3.996,-159.04,274.004,0,0,316.815,0,0,0.7
