t_audio_sec,ray_on_target,origin_x,origin_y,origin_z,dir_x,dir_y,dir_z,target_x,target_y,target_z
1.4720,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.8348,1.2720,0.5086
1.4933,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.8181,1.2702,0.5086
1.5147,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.8007,1.2682,0.5086
1.5360,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7820,1.2660,0.5086
1.5573,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7648,1.2637,0.5086
1.5787,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7485,1.2614,0.5086
1.6000,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7321,1.2590,0.5086
1.6213,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7145,1.2562,0.5086
1.6427,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.6990,1.2536,0.5086
1.6640,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.6823,1.2506,0.5086
1.6853,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.6652,1.2473,0.5086
1.7067,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.6502,1.2443,0.5086
1.7280,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.6362,1.2412,0.5086
1.7493,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.6218,1.2379,0.5086
1.7707,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.6087,1.2346,0.5086
1.7920,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5959,1.2313,0.5086
1.8133,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5835,1.2278,0.5086
1.8347,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5709,1.2239,0.5086
1.8560,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5601,1.2204,0.5086
1.8773,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5495,1.2166,0.5086
1.9200,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5388,1.2125,0.5086
1.9413,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5294,1.2084,0.5086
1.9627,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5215,1.2048,0.5086
1.9840,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5136,1.2007,0.5086
2.0053,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5061,1.1963,0.5086
2.0267,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5000,1.1922,0.5086
2.0480,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.4942,1.1878,0.5086
2.0693,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.4896,1.1836,0.5086
2.0907,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.4857,1.1793,0.5086
2.1120,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.4824,1.1747,0.5086
2.1333,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.4802,1.1704,0.5086
2.1547,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.4787,1.1659,0.5086
2.1760,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.4781,1.1613,0.5086
2.1973,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.4783,1.1568,0.5086
2.2187,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.4793,1.1522,0.5086
2.2400,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.4814,1.1473,0.5086
2.2613,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.4841,1.1427,0.5086
2.2827,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.4874,1.1384,0.5086
2.3040,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.4921,1.1335,0.5086
2.3253,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.4970,1.1292,0.5086
2.3467,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5027,1.1247,0.5086
2.3680,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5095,1.1201,0.5086
2.4107,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5184,1.1146,0.5086
2.4320,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5261,1.1104,0.5086
2.4533,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5358,1.1055,0.5086
2.4747,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5451,1.1012,0.5086
2.4960,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5554,1.0968,0.5086
2.5173,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5667,1.0922,0.5086
2.5387,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5781,1.0879,0.5086
2.5600,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5908,1.0834,0.5086
2.5813,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.6039,1.0790,0.5086
2.6027,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.6175,1.0747,0.5086
2.6240,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.6314,1.0705,0.5086
2.6453,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.6464,1.0661,0.5086
2.6667,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.6608,1.0622,0.5086
2.7093,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.6758,1.0582,0.5086
2.7093,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.6929,1.0539,0.5086
2.7520,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7090,1.0500,0.5086
2.7733,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7239,1.0465,0.5086
2.7733,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7419,1.0424,0.5086
2.7947,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7579,1.0390,0.5086
2.8160,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7746,1.0354,0.5086
2.8373,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7923,1.0319,0.5086
2.8800,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.8086,1.0287,0.5086
2.9013,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.8259,1.0254,0.5086
2.9227,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.8446,1.0219,0.5086
2.9440,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.8608,1.0191,0.5086
2.9653,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.8776,1.0162,0.5086
2.9867,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.8950,1.0132,0.5086
3.0080,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.9125,1.0104,0.5086
3.0293,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.9280,1.0080,0.5086
3.0507,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.9441,1.0056,0.5086
3.0720,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.9605,1.0031,0.5086
3.0933,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.9756,1.0010,0.5086
3.1147,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.9908,0.9989,0.5086
3.1573,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0059,0.9969,0.5086
3.1787,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0202,0.9951,0.5086
3.2000,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0350,0.9933,0.5086
3.2213,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0483,0.9917,0.5086
3.2427,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0612,0.9903,0.5086
3.2427,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0759,0.9888,0.5086
3.2640,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0869,0.9877,0.5086
3.2853,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0985,0.9866,0.5086
3.3067,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.1087,0.9858,0.5086
3.3493,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.1189,0.9850,0.5086
3.3707,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.1277,0.9844,0.5086
3.3920,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.1367,0.9839,0.5086
3.4133,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.1447,0.9836,0.5086
3.4347,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.1500,0.9834,0.5086
3.4560,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.1577,0.9834,0.5086
3.4773,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.1632,0.9835,0.5086
3.4987,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.1681,0.9838,0.5086
3.5200,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.1716,0.9842,0.5086
3.5413,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.1746,0.9848,0.5086
3.5627,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.1765,0.9854,0.5086
3.6053,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.1777,0.9863,0.5086
3.6267,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.1781,0.9872,0.5086
3.6480,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.1776,0.9883,0.5086
3.6693,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.1761,0.9897,0.5086
3.6907,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.1739,0.9911,0.5086
3.7120,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.1708,0.9926,0.5086
3.7333,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.1671,0.9942,0.5086
3.7333,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.1623,0.9960,0.5086
3.7547,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.1571,0.9979,0.5086
3.7760,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.1503,1.0001,0.5086
3.8187,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.1435,1.0022,0.5086
3.8400,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.1357,1.0045,0.5086
3.8613,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.1273,1.0069,0.5086
3.8827,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.1181,1.0094,0.5086
3.9040,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.1080,1.0121,0.5086
3.9253,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0976,1.0148,0.5086
3.9467,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0855,1.0179,0.5086
3.9680,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0744,1.0207,0.5086
3.9893,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0621,1.0238,0.5086
4.0107,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0487,1.0271,0.5086
4.0320,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0356,1.0303,0.5086
4.0533,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0214,1.0337,0.5086
4.0960,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0066,1.0373,0.5086
4.1173,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.9921,1.0407,0.5086
4.1387,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.9770,1.0444,0.5086
4.1600,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.9609,1.0482,0.5086
4.1813,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.9449,1.0521,0.5086
4.2027,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.9293,1.0558,0.5086
4.2027,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.9126,1.0598,0.5086
4.2240,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.8950,1.0641,0.5086
4.2453,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.8785,1.0681,0.5086
4.2667,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.8599,1.0727,0.5086
4.2880,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.8432,1.0769,0.5086
4.3307,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.8273,1.0809,0.5086
4.3733,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.8103,1.0852,0.5086
4.3733,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7920,1.0899,0.5086
4.3947,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7754,1.0942,0.5086
4.4160,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7581,1.0988,0.5086
4.4373,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7395,1.1038,0.5086
4.4587,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7236,1.1082,0.5086
4.4800,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7075,1.1127,0.5086
4.5013,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.6910,1.1175,0.5086
4.5227,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.6759,1.1220,0.5086
4.5440,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.6609,1.1265,0.5086
4.5867,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.6456,1.1312,0.5086
4.6080,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.6309,1.1359,0.5086
4.6293,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.6177,1.1403,0.5086
4.6507,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.6036,1.1452,0.5086
4.6720,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5912,1.1496,0.5086
4.6933,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5790,1.1541,0.5086
4.6933,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5669,1.1588,0.5086
4.7147,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5563,1.1632,0.5086
4.7573,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5459,1.1676,0.5086
4.7787,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5359,1.1722,0.5086
4.8000,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5270,1.1765,0.5086
4.8213,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5184,1.1810,0.5086
4.8427,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5110,1.1853,0.5086
4.8640,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5041,1.1896,0.5086
4.8853,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.4980,1.1939,0.5086
4.9067,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.4927,1.1981,0.5086
4.9280,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.4882,1.2022,0.5086
4.9493,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.4845,1.2063,0.5086
4.9707,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.4816,1.2104,0.5086
4.9920,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.4796,1.2143,0.5086
5.0133,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.4784,1.2181,0.5086
5.0347,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.4781,1.2223,0.5086
5.0560,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.4786,1.2256,0.5086
5.0987,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.4799,1.2291,0.5086
5.1200,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.4823,1.2330,0.5086
5.1413,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.4852,1.2363,0.5086
5.1627,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.4888,1.2394,0.5086
5.1840,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.4935,1.2426,0.5086
5.2053,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.4988,1.2457,0.5086
5.2267,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5051,1.2487,0.5086
5.2480,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5122,1.2517,0.5086
5.2693,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5199,1.2544,0.5086
5.2907,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5290,1.2573,0.5086
5.3120,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5382,1.2598,0.5086
5.3333,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5476,1.2621,0.5086
5.3547,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5582,1.2644,0.5086
5.3760,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5700,1.2667,0.5086
5.3973,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5815,1.2687,0.5086
5.4187,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5940,1.2706,0.5086
5.4400,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.6080,1.2725,0.5086
5.4613,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.6237,1.2744,0.5086
5.4827,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.6363,1.2758,0.5086
5.5040,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.6509,1.2772,0.5086
5.5253,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.6660,1.2784,0.5086
5.5467,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.6813,1.2795,0.5086
5.5893,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.6981,1.2806,0.5086
5.6107,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7129,1.2813,0.5086
5.6320,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7298,1.2820,0.5086
5.6533,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7463,1.2826,0.5086
5.6747,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7640,1.2830,0.5086
5.6960,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7813,1.2833,0.5086
5.7173,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7994,1.2834,0.5086
5.7387,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.8152,1.2833,0.5086
5.7600,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.8321,1.2832,0.5086
5.7813,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.8502,1.2828,0.5086
5.8027,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.8666,1.2824,0.5086
5.8240,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.8835,1.2818,0.5086
5.8453,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.9001,1.2811,0.5086
5.8667,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.9173,1.2802,0.5086
5.8880,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.9335,1.2792,0.5086
5.9093,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.9494,1.2781,0.5086
5.9520,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.9655,1.2767,0.5086
5.9520,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.9808,1.2753,0.5086
5.9733,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.9962,1.2738,0.5086
5.9947,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0108,1.2721,0.5086
6.0160,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0255,1.2702,0.5086
6.0373,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0396,1.2683,0.5086
6.0800,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0524,1.2663,0.5086
6.1013,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0656,1.2640,0.5086
6.1227,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0782,1.2616,0.5086
6.1440,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0898,1.2592,0.5086
6.1653,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.1003,1.2567,0.5086
6.1867,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.1118,1.2538,0.5086
6.2080,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.1213,1.2510,0.5086
6.2293,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.1299,1.2482,0.5086
6.2507,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.1383,1.2452,0.5086
6.2720,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.1460,1.2420,0.5086
6.2933,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.1526,1.2388,0.5086
6.3147,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.1590,1.2353,0.5086
6.3360,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.1642,1.2318,0.5086
6.3787,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.1684,1.2285,0.5086
6.4000,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.1720,1.2248,0.5086
6.4213,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.1747,1.2212,0.5086
6.4427,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.1767,1.2174,0.5086
6.4427,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.1778,1.2132,0.5086
6.4640,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.1780,1.2096,0.5086
6.4853,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.1773,1.2051,0.5086
6.5067,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.1759,1.2011,0.5086
6.5493,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.1734,1.1967,0.5086
6.5707,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.1704,1.1927,0.5086
6.5920,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.1663,1.1884,0.5086
6.6133,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.1616,1.1841,0.5086
6.6347,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.1560,1.1797,0.5086
6.6560,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.1492,1.1751,0.5086
6.6773,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.1424,1.1708,0.5086
6.6987,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.1344,1.1663,0.5086
6.7200,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.1260,1.1619,0.5086
6.7413,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.1166,1.1573,0.5086
6.7627,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.1061,1.1526,0.5086
6.8053,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0945,1.1476,0.5086
6.8267,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0832,1.1431,0.5086
