timeSec,targetXpx,targetYpx,cursorXpx,cursorYpx,errorPx,onBoard,contact,stamina
-0.057,1.031,4.893,0,0,5,0,0,1
-0.015,2.062,9.785,0,0,10,0,0,0.999
1.82,19.244,91.328,0,0,93.333,0,0,0.998
2.481,36.426,172.871,0,0,176.667,0,0,0.985
2.524,38.03,180.481,0,0,184.445,0,0,0.972
2.545,39.062,185.381,0,0,189.452,0,0,0.97
2.567,40.207,190.812,0,0,195.002,0,0,0.969
2.588,41.3,195.998,0,0,200.302,0,0,0.968
2.609,42.469,201.548,0,0,205.973,0,0,0.967
2.609,43.63,207.058,0,0,211.605,0,0,0.967
2.631,44.821,212.711,0,0,217.382,0,0,0.966
2.823,54.565,258.951,0,0,264.637,0,0,0.965
2.844,55.631,264.013,0,0,269.811,0,0,0.957
2.865,56.776,269.446,0,0,275.363,0,0,0.956
2.887,57.916,274.856,0,0,280.892,0,0,0.956
2.929,59.07,280.333,0,0,286.489,0,0,0.955
2.951,60.217,285.777,0,0,292.052,0,0,0.954
2.972,61.383,291.309,0,0,297.705,0,0,0.953
2.993,62.506,296.641,0,0,303.155,0,0,0.952
3.015,63.651,302.072,0,0,308.705,0,0,0.951
3.036,64.813,307.59,0,0,314.344,0,0,0.95
3.057,65.975,313.104,0,0,319.979,0,0,0.949
3.079,67.147,318.664,0,0,325.661,0,0,0.948
3.079,68.323,324.246,0,0,331.366,0,0,0.947
3.1,69.528,329.961,0,0,337.207,0,0,0.946
3.143,70.637,335.226,0,0,342.587,0,0,0.946
3.185,71.768,340.592,0,0,348.071,0,0,0.945
3.207,72.932,346.118,0,0,353.719,0,0,0.944
3.228,74.092,351.622,0,0,359.344,0,0,0.943
3.249,75.192,356.846,0,0,364.682,0,0,0.942
3.249,76.353,357.648,0,0,365.708,0,0,0.941
3.271,77.174,352.132,0,0,360.49,0,0,0.94
3.292,77.993,346.629,0,0,355.295,0,0,0.939
3.313,78.831,340.997,0,0,349.99,0,0,0.938
3.335,79.663,335.409,0,0,344.739,0,0,0.938
3.356,80.461,330.049,0,0,339.715,0,0,0.937
3.377,81.296,324.437,0,0,334.467,0,0,0.936
3.42,82.088,319.116,0,0,329.505,0,0,0.935
3.441,82.926,313.491,0,0,324.274,0,0,0.934
3.463,83.741,308.016,0,0,319.196,0,0,0.933
3.484,84.541,302.639,0,0,314.225,0,0,0.932
3.569,88.793,274.076,0,0,288.1,0,0,0.931
3.612,89.575,268.822,0,0,283.353,0,0,0.927
3.655,90.635,261.698,0,0,276.949,0,0,0.926
3.676,91.663,254.795,0,0,270.782,0,0,0.925
3.697,92.418,249.721,0,0,266.274,0,0,0.924
3.719,93.357,243.412,0,0,260.701,0,0,0.923
3.74,94.291,237.139,0,0,255.197,0,0,0.922
3.761,95.278,230.507,0,0,249.423,0,0,0.921
3.783,96.09,225.057,0,0,244.712,0,0,0.92
3.804,96.91,219.542,0,0,239.98,0,0,0.919
3.825,97.739,213.979,0,0,235.244,0,0,0.918
3.847,98.586,208.283,0,0,230.436,0,0,0.917
3.889,100.091,198.177,0,0,222.019,0,0,0.917
3.932,100.976,192.232,0,0,217.139,0,0,0.914
3.953,101.763,186.943,0,0,212.846,0,0,0.914
3.975,102.53,181.791,0,0,208.711,0,0,0.913
3.996,103.36,176.217,0,0,204.293,0,0,0.912
4.017,104.207,170.522,0,0,199.842,0,0,0.911
4.039,105.005,165.16,0,0,195.714,0,0,0.91
4.06,105.852,159.472,0,0,191.405,0,0,0.909
4.081,106.685,153.879,0,0,187.244,0,0,0.908
4.103,107.475,148.57,0,0,183.368,0,0,0.907
4.124,108.287,143.115,0,0,179.466,0,0,0.906
4.145,109.135,137.417,0,0,175.482,0,0,0.906
4.167,109.919,132.149,0,0,171.888,0,0,0.905
4.209,110.736,126.663,0,0,168.244,0,0,0.904
4.209,111.621,120.716,0,0,164.413,0,0,0.903
4.231,112.485,114.916,0,0,160.806,0,0,0.902
4.252,113.197,110.128,0,0,157.93,0,0,0.901
4.273,113.984,104.842,0,0,154.868,0,0,0.9
4.295,114.802,99.351,0,0,151.822,0,0,0.899
4.316,115.638,93.734,0,0,148.856,0,0,0.898
4.337,116.472,88.131,0,0,146.058,0,0,0.898
4.359,117.309,82.506,0,0,143.418,0,0,0.897
4.38,118.145,76.891,0,0,140.963,0,0,0.896
4.401,119.002,71.131,0,0,138.64,0,0,0.895
4.444,119.842,65.491,0,0,136.569,0,0,0.894
4.465,120.718,59.604,0,0,134.631,0,0,0.893
4.487,121.373,55.203,0,0,133.337,0,0,0.892
4.508,122.162,49.906,0,0,131.963,0,0,0.891
4.529,122.977,44.431,0,0,130.757,0,0,0.891
4.551,123.813,38.814,0,0,129.754,0,0,0.89
4.572,124.608,33.471,0,0,129.025,0,0,0.889
4.593,125.444,27.858,0,0,128.5,0,0,0.888
4.615,126.271,22.302,0,0,128.225,0,0,0.887
4.636,127.076,16.894,0,0,128.194,0,0,0.886
4.657,127.918,11.233,0,0,128.411,0,0,0.885
4.679,128.735,5.747,0,0,128.863,0,0,0.884
4.7,129.599,-0.054,0,0,129.599,0,0,0.883
4.721,130.397,-5.415,0,0,130.509,0,0,0.882
4.743,131.214,-10.908,0,0,131.667,0,0,0.882
4.764,132.038,-16.442,0,0,133.058,0,0,0.881
4.785,132.857,-21.947,0,0,134.658,0,0,0.88
4.807,133.682,-27.487,0,0,136.479,0,0,0.879
4.828,134.532,-33.197,0,0,138.567,0,0,0.878
4.849,135.289,-38.285,0,0,140.602,0,0,0.877
4.871,136.101,-43.736,0,0,142.955,0,0,0.876
4.892,137.068,-50.236,0,0,145.984,0,0,0.875
