trialIndex,alertNumber,scheduledStartSec,actualStartSec,trialInitiatedUtc,correctDirection,responseDirection,responseTimeSec,reactionTimeSec,outcome
0,1,2,2.481,2026-02-07T01:17:17.3981966Z,Right,Unknown,-1,-1,Missed
