timeSec,targetXpx,targetYpx,cursorXpx,cursorYpx,errorPx,onBoard,contact,stamina
5.895,70.968,312.681,0,0,320.633,0,0,0.838
5.916,71.223,317.606,0,0,325.494,0,0,0.837
5.916,71.467,322.307,0,0,330.136,0,0,0.836
5.937,71.697,326.758,0,0,334.532,0,0,0.835
5.959,71.94,331.438,0,0,339.156,0,0,0.835
5.959,72.163,335.762,0,0,343.429,0,0,0.834
5.98,72.409,340.502,0,0,348.116,0,0,0.833
6.001,72.648,345.119,0,0,352.682,0,0,0.833
6.044,72.906,349.892,0,0,357.407,0,0,0.832
6.065,73.49,345.515,0,0,353.245,0,0,0.831
6.087,74.193,340.247,0,0,348.242,0,0,0.83
6.108,74.81,335.622,0,0,343.858,0,0,0.829
6.108,75.366,331.459,0,0,339.919,0,0,0.829
6.108,75.994,326.753,0,0,335.474,0,0,0.828
6.129,76.615,322.096,0,0,331.082,0,0,0.827
6.151,77.324,316.781,0,0,326.082,0,0,0.826
6.172,78.001,311.706,0,0,321.317,0,0,0.826
6.193,78.604,307.191,0,0,317.088,0,0,0.825
6.215,79.197,302.742,0,0,312.93,0,0,0.824
6.236,79.833,297.98,0,0,308.489,0,0,0.823
6.257,80.592,292.285,0,0,303.192,0,0,0.823
6.279,81.18,287.883,0,0,299.11,0,0,0.822
6.3,81.743,283.661,0,0,295.204,0,0,0.821
6.321,82.3,279.489,0,0,291.354,0,0,0.82
6.343,82.886,275.091,0,0,287.307,0,0,0.82
6.364,83.508,270.431,0,0,283.031,0,0,0.819
6.385,84.192,265.304,0,0,278.343,0,0,0.818
6.385,84.775,260.936,0,0,274.362,0,0,0.817
6.407,85.42,256.103,0,0,269.972,0,0,0.817
6.428,86.031,251.519,0,0,265.825,0,0,0.816
6.449,86.647,246.907,0,0,261.669,0,0,0.815
6.471,87.22,242.61,0,0,257.812,0,0,0.814
6.492,87.825,238.076,0,0,253.759,0,0,0.814
6.513,88.405,233.726,0,0,249.887,0,0,0.813
6.535,89.04,228.973,0,0,245.676,0,0,0.812
6.556,89.703,223.999,0,0,241.293,0,0,0.811
6.577,90.325,219.342,0,0,237.212,0,0,0.811
6.577,90.917,214.9,0,0,233.341,0,0,0.81
6.599,91.539,210.239,0,0,229.303,0,0,0.809
6.599,92.136,205.769,0,0,225.455,0,0,0.808
6.62,92.787,200.889,0,0,221.282,0,0,0.808
6.641,93.416,196.169,0,0,217.276,0,0,0.807
6.663,94.054,191.391,0,0,213.253,0,0,0.806
6.684,94.674,186.745,0,0,209.373,0,0,0.805
6.705,95.309,181.986,0,0,205.433,0,0,0.805
6.727,95.948,177.196,0,0,201.506,0,0,0.804
6.748,96.608,172.249,0,0,197.491,0,0,0.803
6.769,97.196,167.837,0,0,193.95,0,0,0.802
6.791,97.762,163.602,0,0,190.586,0,0,0.802
6.812,98.382,158.95,0,0,186.934,0,0,0.801
6.812,98.981,154.458,0,0,183.452,0,0,0.8
6.833,99.654,149.421,0,0,179.603,0,0,0.799
6.855,100.296,144.607,0,0,175.984,0,0,0.799
6.876,100.936,139.81,0,0,172.438,0,0,0.798
6.897,101.559,135.139,0,0,169.047,0,0,0.797
6.919,102.21,130.26,0,0,165.574,0,0,0.796
6.94,102.847,125.49,0,0,162.25,0,0,0.795
6.961,103.471,120.812,0,0,159.065,0,0,0.795
6.983,104.037,116.564,0,0,156.24,0,0,0.794
7.004,104.643,112.023,0,0,153.295,0,0,0.793
7.025,105.209,107.782,0,0,150.619,0,0,0.793
7.047,105.894,102.646,0,0,147.478,0,0,0.792
7.068,106.526,97.916,0,0,144.69,0,0,0.791
7.068,107.116,93.487,0,0,142.175,0,0,0.79
7.068,107.7,89.113,0,0,139.787,0,0,0.79
7.089,108.35,84.243,0,0,137.247,0,0,0.789
7.111,108.911,80.033,0,0,135.155,0,0,0.788
7.132,109.555,75.207,0,0,132.885,0,0,0.787
7.153,110.108,71.065,0,0,131.05,0,0,0.787
7.175,110.71,66.556,0,0,129.176,0,0,0.786
7.196,111.329,61.917,0,0,127.388,0,0,0.785
7.217,111.963,57.16,0,0,125.71,0,0,0.784
7.217,112.564,52.654,0,0,124.271,0,0,0.784
7.239,113.175,48.082,0,0,122.965,0,0,0.783
7.26,113.75,43.772,0,0,121.881,0,0,0.782
7.281,114.425,38.709,0,0,120.795,0,0,0.781
7.303,115.027,34.2,0,0,120.003,0,0,0.781
7.324,115.711,29.067,0,0,119.306,0,0,0.78
7.345,116.329,24.441,0,0,118.868,0,0,0.779
7.367,117.001,19.399,0,0,118.599,0,0,0.778
7.388,117.671,14.383,0,0,118.546,0,0,0.778
7.409,118.274,9.861,0,0,118.684,0,0,0.777
7.431,118.897,5.194,0,0,119.01,0,0,0.776
7.452,119.49,0.745,0,0,119.493,0,0,0.775
7.473,120.133,-4.075,0,0,120.202,0,0,0.775
7.473,120.715,-8.432,0,0,121.009,0,0,0.774
7.495,121.312,-12.911,0,0,121.997,0,0,0.773
7.516,121.944,-17.649,0,0,123.215,0,0,0.772
7.537,122.575,-22.373,0,0,124.6,0,0,0.772
7.559,123.18,-26.912,0,0,126.086,0,0,0.771
7.559,123.837,-31.834,0,0,127.863,0,0,0.77
7.58,124.472,-36.59,0,0,129.738,0,0,0.769
7.601,125.117,-41.427,0,0,131.797,0,0,0.769
7.623,125.737,-46.076,0,0,133.914,0,0,0.768
7.644,126.344,-50.627,0,0,136.11,0,0,0.767
7.687,126.96,-55.242,0,0,138.458,0,0,0.766
7.708,127.564,-59.766,0,0,140.871,0,0,0.766
7.708,128.185,-64.424,0,0,143.464,0,0,0.765
7.708,128.787,-68.933,0,0,146.075,0,0,0.764
7.729,129.389,-73.45,0,0,148.784,0,0,0.763
7.751,129.955,-77.686,0,0,151.405,0,0,0.763
7.772,130.517,-81.897,0,0,154.084,0,0,0.762
7.793,131.102,-86.284,0,0,156.948,0,0,0.761
7.815,131.704,-90.796,0,0,159.968,0,0,0.761
7.836,132.34,-95.562,0,0,163.235,0,0,0.76
7.836,132.902,-99.775,0,0,166.186,0,0,0.759
