timeSec,targetXpx,targetYpx,cursorXpx,cursorYpx,errorPx,onBoard,contact,stamina
-0.036,0.611,4.963,0,0,5,0,0,1
-0.015,1.221,9.925,0,0,10,0,0,0.999
1.415,11.399,92.635,0,0,93.333,0,0,0.998
2.076,21.577,175.344,0,0,176.667,0,0,0.985
2.076,22.174,180.2,0,0,181.559,0,0,0.972
2.097,22.756,184.928,0,0,186.323,0,0,0.971
2.119,23.412,190.255,0,0,191.69,0,0,0.97
2.14,24.083,195.714,0,0,197.19,0,0,0.969
2.161,24.752,201.149,0,0,202.666,0,0,0.968
2.183,25.444,206.771,0,0,208.331,0,0,0.967
2.396,31.571,256.559,0,0,258.494,0,0,0.966
2.417,32.223,261.865,0,0,263.84,0,0,0.958
2.439,32.84,266.875,0,0,268.888,0,0,0.957
2.46,33.503,272.262,0,0,274.315,0,0,0.957
2.481,34.178,277.745,0,0,279.84,0,0,0.956
2.503,34.844,283.16,0,0,285.296,0,0,0.955
2.545,35.52,288.654,0,0,290.831,0,0,0.954
2.567,36.209,294.257,0,0,296.476,0,0,0.953
2.567,36.726,298.454,0,0,300.706,0,0,0.953
2.588,37.555,305.191,0,0,307.493,0,0,0.951
2.609,38.232,310.696,0,0,313.04,0,0,0.95
2.631,38.923,316.306,0,0,318.692,0,0,0.949
2.652,39.596,321.777,0,0,324.204,0,0,0.949
2.673,40.307,327.558,0,0,330.029,0,0,0.948
2.695,41.079,333.827,0,0,336.345,0,0,0.947
2.716,41.694,338.826,0,0,341.382,0,0,0.946
2.737,42.33,343.996,0,0,346.59,0,0,0.945
2.78,43.001,349.447,0,0,352.082,0,0,0.944
2.801,43.688,354.964,0,0,357.643,0,0,0.943
2.823,45.28,349.683,0,0,352.603,0,0,0.942
2.844,46.945,344.157,0,0,347.344,0,0,0.941
2.865,48.603,338.654,0,0,342.124,0,0,0.941
2.887,50.165,333.469,0,0,337.221,0,0,0.939
2.908,51.747,328.218,0,0,332.272,0,0,0.939
2.929,53.331,322.962,0,0,327.335,0,0,0.938
2.951,54.935,317.638,0,0,322.353,0,0,0.937
2.972,56.549,312.281,0,0,317.36,0,0,0.936
2.993,58.161,306.933,0,0,312.395,0,0,0.935
3.036,59.828,301.399,0,0,307.28,0,0,0.934
3.036,61.442,296.045,0,0,302.353,0,0,0.933
3.057,62.978,290.947,0,0,297.685,0,0,0.933
3.079,64.638,285.436,0,0,292.663,0,0,0.932
3.1,66.234,280.139,0,0,287.863,0,0,0.931
3.121,67.816,274.891,0,0,283.132,0,0,0.93
3.164,69.414,269.584,0,0,278.378,0,0,0.929
3.185,71.055,264.139,0,0,273.53,0,0,0.928
3.207,72.345,259.858,0,0,269.74,0,0,0.928
3.207,74.225,253.619,0,0,264.257,0,0,0.926
3.228,75.826,248.304,0,0,259.624,0,0,0.925
3.249,77.379,243.15,0,0,255.165,0,0,0.925
3.271,78.976,237.852,0,0,250.621,0,0,0.924
3.313,80.619,232.397,0,0,245.983,0,0,0.923
3.335,82.246,226.997,0,0,241.437,0,0,0.922
3.356,83.855,221.658,0,0,236.989,0,0,0.921
3.377,85.449,216.367,0,0,232.629,0,0,0.92
3.399,87.017,211.165,0,0,228.391,0,0,0.919
3.42,88.63,205.81,0,0,224.083,0,0,0.918
3.441,90.236,200.481,0,0,219.853,0,0,0.917
3.463,91.859,195.096,0,0,215.639,0,0,0.916
3.484,93.567,189.426,0,0,211.275,0,0,0.916
3.505,94.888,185.042,0,0,207.953,0,0,0.915
3.527,96.636,179.239,0,0,203.63,0,0,0.914
3.527,98.199,174.052,0,0,199.843,0,0,0.913
3.591,99.799,168.744,0,0,196.047,0,0,0.912
3.612,101.389,163.466,0,0,192.356,0,0,0.911
3.633,102.977,158.196,0,0,188.76,0,0,0.91
3.655,104.72,152.411,0,0,184.92,0,0,0.909
3.676,106.409,146.805,0,0,181.314,0,0,0.909
3.676,107.621,142.784,0,0,178.8,0,0,0.908
3.697,109.403,136.868,0,0,175.219,0,0,0.907
3.719,111.03,131.47,0,0,172.081,0,0,0.906
3.74,112.486,126.635,0,0,169.38,0,0,0.905
3.761,114.124,121.201,0,0,166.475,0,0,0.904
3.783,115.72,115.903,0,0,163.782,0,0,0.903
3.804,117.179,111.062,0,0,161.449,0,0,0.903
3.847,119.633,102.918,0,0,157.81,0,0,0.901
3.868,121.259,97.521,0,0,155.609,0,0,0.9
3.889,122.798,92.413,0,0,153.686,0,0,0.899
3.911,124.419,87.031,0,0,151.838,0,0,0.898
3.932,126.068,81.561,0,0,150.151,0,0,0.898
3.975,128.281,74.215,0,0,148.202,0,0,0.897
3.996,130.253,67.671,0,0,146.783,0,0,0.895
4.017,131.888,62.246,0,0,145.839,0,0,0.894
4.039,133.459,57.031,0,0,145.134,0,0,0.893
4.06,135.079,51.653,0,0,144.618,0,0,0.893
4.081,136.675,46.358,0,0,144.323,0,0,0.892
4.124,138.385,40.683,0,0,144.241,0,0,0.891
4.145,139.942,35.515,0,0,144.378,0,0,0.89
4.167,141.527,30.254,0,0,144.725,0,0,0.889
4.167,143.124,24.953,0,0,145.283,0,0,0.888
4.188,144.726,19.637,0,0,146.052,0,0,0.887
4.209,146.373,14.17,0,0,147.058,0,0,0.886
4.231,147.958,8.91,0,0,148.226,0,0,0.885
4.252,149.629,3.365,0,0,149.667,0,0,0.884
4.273,151.219,-1.911,0,0,151.231,0,0,0.883
4.295,152.777,-7.082,0,0,152.941,0,0,0.883
4.337,154.456,-12.654,0,0,154.973,0,0,0.882
4.359,156.007,-17.803,0,0,157.02,0,0,0.881
4.38,157.666,-23.307,0,0,159.379,0,0,0.88
4.401,159.223,-28.475,0,0,161.749,0,0,0.879
4.423,160.871,-33.944,0,0,164.413,0,0,0.878
4.444,162.087,-37.983,0,0,166.478,0,0,0.878
4.465,164.009,-44.361,0,0,169.903,0,0,0.876
4.487,165.592,-49.613,0,0,172.865,0,0,0.876
4.508,167.208,-54.976,0,0,176.014,0,0,0.875
4.529,168.834,-60.374,0,0,179.304,0,0,0.874
4.551,170.406,-65.589,0,0,182.593,0,0,0.873
4.572,172.075,-71.129,0,0,186.196,0,0,0.872
4.593,173.287,-75.153,0,0,188.882,0,0,0.872
4.636,175.306,-81.854,0,0,193.475,0,0,0.87
4.636,176.833,-86.919,0,0,197.04,0,0,0.869
4.657,178.412,-92.16,0,0,200.809,0,0,0.868
4.679,180.002,-97.438,0,0,204.682,0,0,0.868
4.7,181.611,-102.779,0,0,208.677,0,0,0.867
4.721,183.299,-108.38,0,0,212.943,0,0,0.866
4.743,184.588,-112.659,0,0,216.252,0,0,0.865
4.764,186.341,-118.477,0,0,220.816,0,0,0.864
