audioTimeSec,isRunning,isOnTarget,rayOriginX,rayOriginY,rayOriginZ,rayDirX,rayDirY,rayDirZ,targetX,targetY,targetZ
19.52,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.52,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.52,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.541,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.563,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.563,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.584,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.605,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.627,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.648,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.648,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.669,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.691,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.691,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.712,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.712,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.755,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.755,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.776,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.797,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.797,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.819,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.819,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.84,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.861,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.883,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.883,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.904,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.925,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.925,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.968,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.989,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.989,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.989,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.989,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.989,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.989,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.989,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.989,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.989,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.989,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.989,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.989,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.989,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.989,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.989,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.989,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.989,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.989,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.989,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.989,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.989,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.989,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.989,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.989,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.989,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.989,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.989,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.989,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.989,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.989,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.989,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.989,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.989,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.989,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.989,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.989,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.989,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.989,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.989,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.989,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.989,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.989,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
19.989,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
20.011,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
20.117,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
20.117,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
20.139,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
20.139,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
20.16,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
20.203,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
20.224,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
20.245,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
20.267,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
20.288,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
20.309,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
20.373,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
20.416,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
20.437,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
20.459,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
20.48,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
20.501,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
20.565,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
20.608,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
20.629,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
20.629,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
20.651,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
20.672,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
20.779,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
20.821,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
20.843,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
20.864,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
20.907,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
20.928,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
20.949,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
20.971,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
20.992,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
21.013,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
21.035,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
21.077,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
21.12,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
21.163,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
21.184,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
21.205,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
21.227,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
21.269,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
21.269,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
21.291,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
21.312,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
21.333,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
21.397,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
21.44,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
21.461,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
21.504,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
21.525,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
21.547,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
21.568,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
21.589,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
21.611,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
21.632,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
21.675,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
21.696,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
21.717,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
21.995,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
22.016,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
22.037,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
22.059,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
22.059,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
22.101,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
22.123,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
22.144,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
22.165,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
22.4,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
22.421,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
22.443,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
22.464,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
23.339,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
23.339,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
26.475,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
29.205,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
29.227,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
29.248,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
29.269,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
29.312,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
29.333,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
29.355,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
29.376,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
29.568,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
29.589,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
29.611,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
29.632,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
29.653,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
29.675,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
29.675,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
29.696,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
29.717,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
29.76,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
29.781,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
29.803,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
29.824,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
29.845,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
29.867,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
29.909,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
29.931,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
29.952,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
29.973,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
29.995,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
30.016,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
30.037,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
30.059,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
30.08,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
30.101,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
30.123,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
30.144,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
30.144,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
30.165,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
30.208,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
30.229,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
30.251,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
30.272,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
30.293,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
30.315,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
30.336,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
30.357,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
30.4,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
30.421,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
30.443,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
30.464,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
30.485,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
30.528,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
30.549,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
30.592,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
30.613,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
30.635,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
30.635,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
30.656,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
30.677,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
30.72,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
30.763,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
30.784,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
30.784,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
30.805,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
30.848,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
30.869,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
30.891,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
30.912,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
30.933,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
30.955,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
30.976,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
31.019,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
31.424,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
31.445,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
31.467,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
31.488,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
31.509,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
31.723,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
31.872,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
31.893,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
31.915,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
31.936,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
31.957,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
31.979,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
32,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
32.021,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
32.128,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
32.149,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
32.171,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
32.192,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
32.213,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
32.235,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
32.256,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
32.277,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
32.299,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
32.32,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
32.341,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
32.363,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
32.384,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
32.405,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
32.427,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
32.448,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
32.469,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
32.491,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
32.512,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
32.555,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
32.576,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
32.597,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
32.64,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
32.661,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
32.683,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
32.704,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
32.704,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
32.725,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
32.747,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
32.768,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
32.811,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
32.832,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
32.853,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
32.875,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
32.875,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
32.917,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
32.939,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
32.96,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
32.981,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
33.003,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
33.024,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
33.045,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
33.088,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
33.109,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
33.131,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
33.152,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
33.173,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
33.216,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
33.237,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
33.259,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
33.28,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
33.323,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
33.344,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
33.344,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
33.365,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
33.408,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
33.429,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
33.451,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
33.472,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
33.493,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
33.515,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
33.557,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
33.579,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
33.6,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
33.621,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
33.643,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
33.664,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
33.685,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
33.728,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
33.749,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
33.771,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
33.792,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
33.813,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
33.835,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
33.835,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
33.856,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
33.877,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
33.899,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
33.92,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
33.963,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
33.984,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
34.005,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
34.027,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
34.069,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
34.091,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
34.112,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
34.133,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
34.155,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
34.176,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
34.219,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
34.24,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
34.261,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
34.283,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
34.304,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
34.325,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
34.347,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
34.368,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
34.389,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
34.411,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
34.475,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
34.475,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
34.475,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
34.496,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
34.517,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
34.539,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
34.56,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
34.603,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
34.624,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
34.645,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
34.667,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
34.688,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
34.731,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
34.752,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
34.773,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
34.795,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
34.816,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
34.816,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
34.859,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
34.901,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
34.923,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
34.944,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
34.944,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
34.987,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
35.008,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
35.029,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
35.051,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
35.072,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
35.093,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
35.115,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
35.136,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
35.157,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
35.179,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
35.2,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
35.221,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
35.243,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
35.264,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
35.285,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
35.328,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
35.349,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
35.371,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
35.392,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
35.413,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
35.435,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
35.435,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
35.456,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
35.499,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
35.52,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
35.541,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
35.563,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
35.584,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
35.605,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
35.627,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
35.648,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
35.669,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
35.691,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
35.712,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
35.733,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
35.776,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
35.797,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
35.819,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
35.84,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
35.861,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
35.883,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
35.904,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
35.925,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
35.947,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
35.968,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
35.989,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
36.011,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
36.032,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
36.053,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
36.096,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
36.117,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
36.139,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
36.16,1,0,0,-0.085,0.072,0,0,1,0,0,-3.5
